GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
ZYX	0.035489613654538045	0.9716893282625575	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.368214	0.756794	0.626582	0.398644205065236	0.742721482741783	0.591451057435627	NA	NA	NA	10.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR8G5	-0.03530839753540166	0.9718338272425351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0335516242365334	0.950244887293261	0.971833827242535	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SP7	0.035143503769218286	0.9719653118298025	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0275006	0.782523	0.971965	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF789	0.034778917792128446	0.9722560316246909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0268588216190951	0.772273070129114	0.972256031624691	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LPIN3	0.034603729171375976	0.9723957278335921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0193320280709637	0.558668921930965	0.972395727833592	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HEPHL1	-0.03449413569704821	0.9724831186030457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0148932309948424	0.43176124561129	0.972483118603046	NA	NA	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CYP2U1	0.03437296511513153	0.9725797414411679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0368238124338238	1.07130159735953	0.972579741441168	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AREL1	0.03421717388784004	0.9727039717776547	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.198249	0.646614	0.759151	-0.100852541885312	0.390590673334152	0.796248547007349	NA	NA	NA	11.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C20orf96	0.033525557085358905	0.9732554856770932	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0252387	0.24018	0.91631	0.0801205683658762	0.525398912982879	0.878796742193479	NA	NA	NA	12.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PWP1	-0.03322882415774449	0.9734921124556591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0221896516757346	0.667783234531426	0.973492112455659	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPR37L1	-0.03310937523348473	0.9735873664949277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0356893020184255	1.07792133698529	0.973587366494928	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GMCL1	-0.032857503757227666	0.973788221571039	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0254921	0.775838	0.973788	NA	NA	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRAMEF14	-0.032625485015182025	0.9739732465422466	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.29092	0.298464	0.329696	0.434373033033042	0.4677797500974	0.353104449168949	NA	NA	NA	10.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GRIFIN	0.03245251243282053	0.9741111856516214	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00614709	0.189418	0.974111	NA	NA	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SULF1	0.032393526813949684	0.9741582246348045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0271092172668063	0.836871434916812	0.974158224634805	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MMP21	-0.032166769195252146	0.9743390567985966	-1.00295	1.03648	0.33322	NA	NA	NA	0.723544	0.839462	0.388735	-0.0775859	0.364525	0.831451	0.133083922215373	0.523450144516054	0.799307261201086	5.0	NA	6.0	12.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD1A	0.03213896515910641	0.9743612297455295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0179411857092089	0.558237815697851	0.97436122974553	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PHTF2	-0.03152265170792631	0.9748527276690478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0343976059469516	1.0912028044361	0.974852727669048	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HSD3B7	-0.03146637058106511	0.9748976112456034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0243232555173925	0.772992088640468	0.974897611245603	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
POTEG	-0.03131886603837017	0.9750152448647192	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0140669	0.449151	0.975015	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IBTK	0.03128562726501033	0.9750417525790848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0305123045251075	0.975281852802494	0.975041752579085	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KANSL2	-0.031148888848376573	0.9751508009028197	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0341722	1.09706	0.975151	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DMRT3	0.031148086950992457	0.9751514404140507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0319765313459793	1.02659695910989	0.975151440414051	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ADAMTS20	-0.031054712002782276	0.9752259068192883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0149648762187474	0.481887457768298	0.975225906819288	NA	NA	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FGGY	-0.030767710172791674	0.9754547917713238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0080705277134155	0.262305113643211	0.975454791771324	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KCNA5	0.03056387479572439	0.9756173524181067	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.358934	1.07041	0.73738	0.278815401153173	0.736539689659948	0.70502377022273	NA	NA	NA	5.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TAF2	-0.03054523619913849	0.9756322169263275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0321893226641177	1.05382464402176	0.975632216926328	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
XRCC2	0.030288895058940394	0.9758366529700556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0289170462543633	0.954707862340057	0.975836652970056	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CASP14	-0.03023884602041351	0.9758765680418446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0232258014954454	0.768078301657617	0.975876568041845	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EML4	0.030082203237158715	0.9760014940671815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0316719734360734	1.05284753202355	0.976001494067181	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CES2	0.030030633308961458	0.9760426223350934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0200437371347096	0.667443038196878	0.976042622335093	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CRYBA4	-0.029869768313839837	0.9761709164771759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0066104167041491	0.2213079336503	0.976170916477176	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GBP1	-0.02979640974310898	0.9762294221069663	-10.6584	89.6975	0.905413	NA	NA	NA	NA	NA	NA	0.214873	0.290006	0.458738	-0.321411570808461	0.477077822546127	0.500496408100493	6.0	NA	NA	14.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CHN1	-0.02940387331966279	0.9765424836794071	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0322634	1.09725	0.976543	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCPS	0.029322830444777452	0.9766071186676651	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018687	0.637285	0.976607	NA	NA	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STXBP2	0.029265432291119015	0.9766528961221942	0.183084	0.273459	0.50317	NA	NA	NA	NA	NA	NA	0.0430193	0.103513	0.677709	-0.621116433338986	0.600451478402272	0.300941870199192	5.0	NA	NA	15.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR6B1	-0.029081060784967954	0.976799940713649	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444532	0.409003	0.277095	-1.68430837395396	1.49318890790092	0.259322383803466	NA	NA	NA	6.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VPS8	-0.029079328530724875	0.9768013222682802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0285419911778503	0.981521672609915	0.97680132226828	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C6orf201	0.028992192972660175	0.9768708170838749	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0142788	0.492505	0.976871	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZC3H8	-0.02896037261335691	0.9768961954009101	0.0460189	0.369864	0.900982	NA	NA	NA	NA	NA	NA	-0.0288289	0.174322	0.868647	NA	NA	NA	4.0	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TASOR	0.028842739502210543	0.9769900138526217	0.00903034	0.351222	0.979488	NA	NA	NA	-0.129935	0.38566	0.73618	0.0509993	0.141209	0.717978	NA	NA	NA	5.0	NA	4.0	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZC2HC1B	-0.028667117119253134	0.9771300823208436	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.334991	0.803168	0.676615	-0.421632266033236	0.921341778164739	0.647219356477002	NA	NA	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CNDP2	0.028644159175809855	0.9771483925902223	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224207	0.782732	0.977148	NA	NA	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM245	-0.02852963676666508	0.9772397309233359	-9.21178	82.1055	0.910669	NA	NA	NA	NA	NA	NA	0.0562398	0.782767	0.942723	NA	NA	NA	4.0	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ECM1	-0.028480468568601144	0.9772789455345315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0178777860306928	0.627720923468321	0.977278945534532	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAGE1	-0.027859973850300142	0.9777738322819254	-11.5534	96.5479	0.904748	NA	NA	NA	NA	NA	NA	0.0203418	0.253433	0.936026	NA	NA	NA	5.0	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ST8SIA4	0.027691332695025765	0.9779083365617213	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0303677	1.09665	0.977908	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ICK	-0.027408859492197908	0.9781336320516071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0266768597288643	0.973293315486477	0.978133632051607	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MZF1-AS1	0.027358394421598427	0.9781738822583936	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0306031	1.1186	0.978174	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FRA10AC1	0.02725862674323818	0.9782534556719333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0218028951553215	0.799853028573054	0.978253455671933	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IFI35	-0.026945512622119683	0.9785031928583274	-0.0530971	1.10123	0.961544	NA	NA	NA	NA	NA	NA	-0.10101	0.41468	0.807553	0.10820828038175	0.441431150042053	0.806355314213841	5.0	NA	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM64	0.026770755456683868	0.9786425786196615	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0293627	1.09682	0.978642	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RNF219	-0.026642415805494517	0.9787449423342683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0207540864413437	0.778986657698794	0.978744942334268	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACSL5	0.026561830718828658	0.9788092171839219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0266812417405042	1.00449558703011	0.978809217183922	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RNF103-CHMP3	0.026513541218288077	0.9788477330660789	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0119496	0.450698	0.978848	NA	NA	NA	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC42	0.026448659283361285	0.9788994832121809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102998760535446	0.389429042251083	0.978899483212181	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VWCE	0.026322752467765657	0.978999907352375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0210012838568342	0.797837683675063	0.978999907352375	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FGD4	0.0261101901387618	0.9791694492791955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0263832349308006	1.01045740343474	0.979169449279195	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RPA1	-0.025890376031166992	0.9793447762897025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0163766447413749	0.632537925353444	0.979344776289703	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OCLN	-0.025707275310669922	0.9794908209172188	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0199381	0.775582	0.979491	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PHLDB2	-0.025487611795680248	0.9796660296337186	0.253583	1.1272	0.822005	NA	NA	NA	NA	NA	NA	-0.0128146	0.548788	0.981371	-0.195689222665916	0.796254083261877	0.805866254226065	4.0	NA	NA	19.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATL3	0.025314288757685887	0.9798042768032892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025775007301935	1.01819994030483	0.979804276803289	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HASPIN	-0.025271076293065076	0.9798387443350972	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0113548	0.44932	0.979839	NA	NA	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF175	0.02524855745945457	0.979856706033542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129719618734704	0.513770416163436	0.979856706033542	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC9A2	-0.025219859266227593	0.979879596589724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0200300521011068	0.794217441487845	0.979879596589724	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC12A5-AS1	-0.02516009810925616	0.9799272639684902	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0195107	0.775462	0.979927	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CYSLTR1	-0.025156426359135748	0.9799301926742309	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0196803	0.782317	0.97993	NA	NA	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SMCR8	0.02509157151952933	0.9799819230203669	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6011	85.5403	0.90137	0.160053233264977	1.00399792696243	0.873341212602017	NA	NA	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LGALS8	-0.025061662500463343	0.9800057794628246	0.0543777	0.638564	0.932137	NA	NA	NA	NA	NA	NA	-0.0499057	0.413816	0.904009	NA	NA	NA	8.0	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MAST1	0.025037628922336817	0.9800249494683655	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0274803	1.09756	0.980025	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NEK2	-0.024968265234445595	0.9800802763875613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0162259180270618	0.649861649365889	0.980080276387561	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SERPINB3	-0.024948533983649733	0.9800960147452906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0105294062617528	0.42204508964949	0.980096014745291	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF254	-0.024866818978456783	0.9801611936649142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0099057223537031	0.398351005904087	0.980161193664914	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
