GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ARF4	-0.09093245021637303	0.9275462654530385	0.0326644188236013	NA	0.992614244193351	0.905005	NA	5.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KRTAP9-3	0.0908071298382583	0.9276458446692869	0.03261779647766259	NA	NA	0.927646	NA	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DNAJC12	0.0907753884585655	0.9276710664592931	0.03260598859281188	0.12919	0.223301204747339	0.647862	7.0	20.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
XYLT1	-0.09074675744061231	0.9276938168094113	0.032595338017706886	0.199058	0.14277673368294	0.980768	29.0	100.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF517	0.09067855723865989	0.9277480092691788	0.03256996887283404	0.457881	0.968697099623788	0.347915	13.0	35.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BPIFC	-0.0906576761746541	0.9277646016070286	0.03256220178924971	0.489433	0.32899845826677	0.658527	15.0	44.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
POLR2B	-0.09057915611922805	0.9278269948431319	0.03253299596808753	0.664005	0.934109276660488	0.845529	3.0	27.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ABCF2-H2BE1	0.09052803208721477	0.9278676190188734	0.032513981141803705	0.335602	NA	0.403794	11.0	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C20orf85	0.09044262599331217	0.9279354848242553	0.03248221727122997	0.754757	0.987960321980816	0.864372	5.0	25.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
USP16	0.09039956738676133	0.9279697004622438	0.032466203885532556	0.711251	0.547557552158031	0.698147	14.0	63.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC33A1	-0.09034441237777616	0.9280135284527216	0.0324456926501675	0.38456	0.793359099537185	0.197761	5.0	28.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ARL8A	-0.09030724218970754	0.9280430652341194	0.03243187016089753	NA	0.731566797997427	0.637816	NA	3.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADAMTS8	0.0902636042929021	0.9280777416182988	0.03241564302498307	0.625374	0.836028300204729	0.589967	26.0	96.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LIME1	-0.09024864605181726	0.9280896280547302	0.032410080796235766	0.388423	0.0642870549271976	0.252616	10.0	19.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
S100A10	-0.0901721661221072	0.9281504024176844	0.032381642695507015	NA	0.995811319889979	0.894373	NA	6.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HOXC-AS3	-0.09007235705844922	0.9282297157812326	0.03234453245519209	NA	NA	0.92823	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CLEC4F	-0.09000310957657043	0.9282847437749315	0.0323187870548289	0.239241	0.91516786182828	0.150067	17.0	45.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
USP2	0.08985871531659984	0.9283994887820174	0.03226510735787995	0.409816	0.440548966727447	0.149912	15.0	48.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PC	-0.08984254078411959	0.9284123422031998	0.032259094718580655	0.825137	0.478890349393424	0.439276	36.0	125.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPATA46	-0.08981620667096603	0.9284332691817426	0.032249305567292344	0.769993	NA	0.868657	10.0	NA	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OMG	0.08979857893606205	0.9284472774741903	0.03224275293888337	0.77358	0.882861482015337	0.767316	7.0	28.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KMT5C	0.08976746180420109	0.9284720054860183	0.03223118621201	0.962319	0.758783279743262	0.916889	14.0	45.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDK5RAP1	0.08974714965512409	0.9284881470836549	0.03222363601576786	0.536314	0.644150478300958	0.216553	15.0	42.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADRB2	-0.08972105145615385	0.9285088867652382	0.0322139352686969	0.439873	0.494046363286183	0.946676	7.0	39.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KREMEN1	0.08966853091618704	0.9285506238643405	0.03219441387831596	0.358143	0.432923230125288	0.771801	10.0	41.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IWS1	-0.08964882523184295	0.9285662836569566	0.03218708966356833	0.405386	0.55547378235275	0.690822	13.0	44.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ROBO4	0.08963733811294908	0.9285754122996375	0.03218282017874416	0.118995	0.611207443557934	0.370574	34.0	115.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TUBA1B	-0.08963220047116652	0.9285794951102564	0.03218091065346398	NA	0.30885279354504	0.372997	NA	5.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TMEM213	-0.08959520079169848	0.9286088982831245	0.03216715907524652	0.18526	0.299179608285445	0.895495	6.0	15.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RASGRP1	0.08959190535954102	0.9286115171257125	0.03216593428913551	0.145321	0.249095374688968	0.646314	14.0	56.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CACYBP	0.08956958003934817	0.928629258825015	0.03215763690281204	0.952315	0.728282141359881	0.894611	3.0	12.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF704	0.08952015699169726	0.9286685349321302	0.03213926893118073	0.797392	0.202921259693028	0.241357	7.0	27.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
H2AC7	-0.08948810843537765	0.9286940037605665	0.032127358524439216	0.969778	NA	0.929345	7.0	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCNA1	-0.0893535114507357	0.9288009681126205	0.03207734059318002	0.933341	0.788324192405989	0.976003	7.0	33.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RPRD2	-0.0893474656034024	0.9288057727834662	0.03207509400138023	0.813515	0.958914107013528	0.658371	22.0	91.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MFSD3	0.08930019218136268	0.9288433413426895	0.03205752790900907	0.864532	0.575957483801655	0.81497	16.0	43.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR10J5	0.08928703597046114	0.9288537967148809	0.03205263937216851	0.897439	0.708966259250628	0.511315	10.0	26.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NOSIP	-0.08916694903911411	0.9289492315659628	0.03200802018637579	0.137547	0.522778594145911	0.317137	7.0	18.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SHOC2	0.08891515327241452	0.929149340682339	0.03191447694097996	0.74509	0.811910683653764	0.682484	6.0	19.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DNAJB5	-0.08890320655268644	0.9291588351850315	0.03191003913009224	0.40701	0.753387396501269	0.718095	6.0	33.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MT2A	0.0888609836462872	0.9291923913806075	0.03189435504371979	NA	0.785050268664399	0.690327	NA	11.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR2AG2	0.08861919062476166	0.9293845561774259	0.031804548580467	0.140451	0.846137592713483	0.259923	12.0	36.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GNPNAT1	0.08857307053780836	0.9294212105449928	0.031787420605227164	NA	0.604359615153063	0.694408	NA	7.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DCAF4	0.08849538826374012	0.9294829495924458	0.03175857250405914	0.669592	0.909032809738115	0.873534	17.0	47.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NAT8B	-0.08848223578882793	0.9294934027433991	0.03175368836901153	0.70475	NA	0.614227	7.0	NA	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NR1D1	0.08846791039200576	0.9295047881076355	0.03174836872869481	0.416485	0.276027635768993	0.667208	11.0	53.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC19A1	-0.08844592464938493	0.9295222616961786	0.03174020458381662	0.874796	0.626611386437918	0.860498	16.0	88.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C6orf1	0.08844009894429736	0.9295268917921747	0.031738041300357386	NA	0.929526891792175	NA	NA	19.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STYK1	-0.0884246528090931	0.9295391679295623	0.03173230566907233	0.483747	0.83965397267605	0.730249	12.0	37.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DMAC2	0.08837412686845225	0.9295793245894436	0.03171354428740568	0.669195	NA	0.762442	17.0	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCSAP	0.08833900474318003	0.9296072388164517	0.03170050310585269	0.149379	0.269534931974426	0.853553	4.0	9.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPRR3	0.08827920529063177	0.9296547661935226	0.031678299804166206	0.507249	0.464516436552849	0.932578	6.0	21.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ERICH5	0.08826195938724031	0.9296684729300624	0.031671896657129724	0.576021	0.54140139040079	0.919245	11.0	25.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
REEP5	-0.08814296359730654	0.9297630492307539	0.03162771760019209	0.42701	0.256425046927286	0.62185	26.0	22.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CRB3	-0.08799804652106924	0.9298782287709896	0.03157392030131711	0.0779519	0.314957345709017	0.3627	4.0	13.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IGLL1	-0.08794690253646978	0.9299188781659375	0.03155493564126406	0.480205	0.277539999536578	0.101107	7.0	32.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TMEM241	0.08782757633423996	0.9300137197061742	0.0315106446194681	0.181125	0.211898941375082	0.949622	10.0	31.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAM96A	-0.08777419529685294	0.9300561477573258	0.03149083217175464	NA	0.930056147757326	NA	NA	14.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RNF34	-0.08766815552968463	0.9301404303482481	0.031451477767371866	0.401588	0.54693268225395	0.697815	10.0	36.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
UBE2D4	-0.08763560673131851	0.9301663009607638	0.031439398614971185	0.261421	0.373221429744179	0.935606	4.0	7.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TPK1	0.0876172278553615	0.9301809089912694	0.031432578181660425	0.71424	0.520968097131829	0.669056	5.0	29.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LYRM7	0.08757974854390611	0.9302106986403219	0.031418669840911746	NA	0.930210698640322	NA	NA	9.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
POU5F2	-0.08751021879538777	0.930265963169772	0.031392868839819	0.983712	0.0613846895092168	0.0819363	6.0	29.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SHOC1	0.08739933282414383	0.930354099680002	0.0313517242764124	0.58315	NA	0.6707	23.0	NA	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PCDHGA12	0.08739424335313907	0.9303581450112783	0.03134983589731909	0.958561	0.855230049554944	0.778049	60.0	81.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CACNA2D4	0.0873366953456814	0.930403886777232	0.03132848400362091	0.907832	0.90856568368117	0.879031	57.0	123.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DYRK2	0.08719452296865807	0.9305168928148282	0.031275738181070774	0.816589	0.794423426670783	0.732741	8.0	39.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MTMR6	0.08707851662939015	0.930609101755727	0.031232704195876777	0.921498	0.772832746423204	0.968651	7.0	45.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PROS1	0.08706596325558107	0.9306190800016806	0.031228047596326823	0.0469651	0.183018759130905	0.420302	25.0	61.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BCL2L11	-0.0870119488743332	0.9306620143037214	0.03120801179354447	0.750195	0.761084844050961	0.891518	7.0	28.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KY	0.0869727952876327	0.9306931363621951	0.03119348889257417	0.373187	0.393519981352887	0.850948	17.0	53.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ETS2	0.086921877190401	0.9307336098498036	0.031174602936013922	0.546513	0.204713287728474	0.414616	6.0	27.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NHEJ1	-0.08686218741725278	0.9307810559453601	0.031152464429268712	0.399529	0.941460469128341	0.444005	5.0	29.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCNE1	0.08671349850720074	0.9308992465781414	0.031097321191593637	0.193445	0.585921370221277	0.090071	6.0	20.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CSDE1	0.08665911509087433	0.9309424755385202	0.03107715395747134	0.396206	0.95768145874556	0.292993	6.0	42.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EID2B	0.08643704487657268	0.9311189995611645	0.03099481144599936	NA	0.991998627809705	0.894772	NA	10.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MIR497HG	0.0864293983575124	0.9311250778536537	0.03099197640528747	NA	NA	0.931125	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADCY4	0.0863604185320024	0.9311799107704445	0.030966402040893633	0.355733	0.258259773087731	0.721415	30.0	106.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TASOR	-0.0863363486130044	0.931199044323765	0.030957478404161312	0.965301	NA	0.868471	31.0	NA	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF138	-0.08614620027432128	0.9313501975951982	0.030886988958436324	0.876023	0.551452135152345	0.556008	11.0	37.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
AZI2	-0.08607030656651295	0.9314105279341874	0.03085885745129808	0.928379	0.459771991226929	0.327982	5.0	6.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
UBE2N	-0.08604647157575887	0.9314294752130374	0.030850022877595546	NA	0.655534333480255	0.745636	NA	4.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CATSPERB	0.08603039010454452	0.9314422589663792	0.0308440622809183	0.909886	0.688310669743323	0.889484	20.0	70.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C16orf52	0.08600366826239678	0.9314635011813008	0.030834157993839893	NA	0.931463501181301	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PHF24	-0.08600095644262687	0.9314656569133414	0.03083315288580817	0.548573	0.415801099131133	0.716766	14.0	48.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPRED2	-0.08593071433595832	0.9315214952977784	0.030807119102142115	0.964266	0.966014195260158	0.883414	13.0	44.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C14orf28	0.0858392732500553	0.931594186141164	0.03077323045797711	0.609753	0.29268496427759	0.157363	5.0	19.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HDAC11	0.0856326480184257	0.9317584444093732	0.03069666260012194	0.826426	0.862814249857719	0.588922	10.0	32.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HDHD2	-0.08554577198647424	0.9318275080269025	0.030664473102269385	0.0965776	0.911102779762092	0.10413	8.0	19.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
UGT2B11	-0.08542083062901425	0.9319268332389129	0.030618183319784935	0.238232	0.9165526790953	0.221484	19.0	71.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IRF6	0.08536820940395948	0.9319686660962616	0.030598688901650094	0.0319126	0.340849262687834	0.295957	5.0	21.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DOPEY1	-0.0852629207367136	0.9320523691167504	0.03055968530753327	NA	0.932052369116751	NA	NA	151.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DRG1	-0.08524298319785678	0.9320682192664318	0.03055229991349058	0.808222	0.82540659190495	0.90011	4.0	13.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EXOC6	0.08521587426953926	0.9320897706442719	0.03054225822762013	0.845017	0.306470597401233	0.496773	17.0	47.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADGRA1	0.08521352278613235	0.9320916400568291	0.030541387201277595	0.812212	0.838755854704227	0.556095	18.0	120.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FST	0.08515788698580835	0.9321358702310052	0.03052077928676513	NA	0.67371741455872	0.763704	NA	16.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BTK	-0.08515152940733701	0.9321409244864285	0.030518424448420636	NA	NA	0.932141	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PPP2R5E	0.08510886155350668	0.9321748453704046	0.030502620631307754	NA	0.933417068547378	0.970632	NA	13.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TCAF1	-0.08495856558659397	0.932294331434129	0.030446956382355343	0.450339	0.336919160474769	0.953536	5.0	24.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C15orf61	0.08488601173163866	0.9323520126667451	0.030420087329012573	0.13086	0.545513047248125	0.447738	7.0	11.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF625-ZNF20	0.0848756606035931	0.932360241973464	0.03041625409148323	0.340769	0.770706807792573	0.272603	10.0	6.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF665	-0.08482656950198807	0.9323992702561247	0.0303980750526431	0.5216	0.853912984375329	0.756691	14.0	60.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PGLS	-0.0845718206528386	0.9326018026457192	0.03030374942373983	0.25571	0.917546638099558	0.274117	10.0	26.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MAP1B	0.08453793317728397	0.9326287444563145	0.030291203328895958	0.788098	0.346842956200718	0.599219	33.0	159.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MLIP	-0.08448555232955902	0.932670389341358	0.030271811110833765	0.866709	0.332077179782846	0.34291	38.0	100.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
POLG2	-0.0844831575149687	0.9326722933198819	0.030270924531253234	0.639873	0.534397362164634	0.216639	11.0	37.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STIL	0.0844102128708927	0.9327302875705359	0.030243920619810977	0.728505	0.232558579093475	0.320767	23.0	84.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PSAT1	0.0841632558113159	0.9329266321141754	0.030152509008952035	0.301291	0.56798716271264	0.542906	7.0	31.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDKL4	0.0841446261024225	0.9329414439305107	0.030145613891141593	0.954238	0.719444266210944	0.875976	7.0	31.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EIF3E	-0.08414128027583934	0.9329441040802181	0.030144375564021053	0.848376	0.813072964346401	0.919976	3.0	11.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC39A10	-0.08404955259610891	0.9330170338421111	0.030110427383076576	0.459214	0.30969087542606	0.673531	11.0	50.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MIER3	-0.08403484057863789	0.9330287309518074	0.03010498272540395	0.948695	0.832423485029994	0.89626	5.0	32.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PIK3AP1	-0.08395531470107	0.9330919599819414	0.03007555266868017	0.436377	0.630773981586287	0.87897	12.0	63.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OCEL1	0.08388974707272023	0.9331440914758354	0.03005128947848002	0.702509	0.654849671168309	0.494184	12.0	26.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
THEM4	-0.08386862327742141	0.9331608866389117	0.030043472913950185	0.883496	0.396281299644032	0.577884	9.0	18.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TTC28	0.08386581218443277	0.9331631216924089	0.030042432717932513	0.423883	0.368766715842524	0.96317	53.0	217.0	132.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
COG6	0.08379897258587911	0.9332162649058533	0.0300177005498412	0.44222	0.592119912446584	0.246426	12.0	48.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HIST1H2BG	-0.08377664556881328	0.9332340168656629	0.0300094393298518	NA	0.933234016865663	NA	NA	11.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
REG1A	0.08377429290965246	0.9332358874403986	0.030008568830644865	NA	0.752588347902966	0.664504	NA	11.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RP11-166B2.1	0.08375267523617667	0.9332530754441353	0.030000570224356378	NA	0.933253075444135	NA	NA	30.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FOSB	-0.08369740758765927	0.9332970183600272	0.02998012162674576	0.932906	0.571269643770906	0.530684	7.0	25.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LILRA1	-0.08366425390429234	0.9333233787164048	0.029967855439861177	0.256899	0.948997737388975	0.224483	17.0	22.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TMEM5	-0.08361177881770075	0.93336510158993	0.0299484413662915	NA	0.93336510158993	NA	NA	32.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C18orf54	-0.083585886096743	0.9333856889263534	0.029938862190911953	0.810241	0.917825993228014	0.99375	11.0	49.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CGB8	0.08346657342630726	0.9334805551627263	0.02989472417819509	NA	0.76615635194788	0.85765	NA	24.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ACTRT3	0.08334333761382975	0.9335785417052425	0.029849139102901018	0.384801	0.212511792482831	0.815567	8.0	30.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DNM3	-0.08331721647440492	0.9335993111230272	0.02983947741639059	0.301201	0.0115084881579555	0.101564	12.0	65.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
AQR	0.0832667191866425	0.9336394626109361	0.029820800030416143	0.0328144	0.007095228391779	0.679041	16.0	96.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CTIF	-0.08314075385002723	0.9337396211156924	0.02977421250423881	0.85838	0.0852474659514962	0.161939	10.0	64.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EIF1B-AS1	0.08312709999682186	0.933750477733067	0.0297691629791882	0.853777	NA	0.762758	17.0	NA	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ATP5S	-0.08311576359744383	0.9337594916778076	0.029764970544850302	NA	0.933759491677808	NA	NA	22.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HSPB1	-0.08308849005790715	0.9337811778026966	0.02975488437695311	0.799942	0.629441402577553	0.378941	7.0	26.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TRAPPC6A	-0.08302915917571944	0.9338283539877998	0.029732943648419476	0.361174	0.893030372610073	0.356282	9.0	24.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR2T27	-0.08293890127623975	0.9339001218371137	0.0296995679395262	NA	0.0918430220748114	0.116774	NA	13.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SMG1P7	-0.08291910047215548	0.9339158663605258	0.029692246276491457	0.933916	NA	NA	3.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GRHL1	-0.08286407245031031	0.933959621788945	0.029671899373028356	0.46851	0.864480080068671	0.298756	10.0	48.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TLE3	-0.08286377097537564	0.9339598615067238	0.029671787903439332	0.596661	0.68456854961921	0.428407	19.0	52.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PIGP	-0.08280425098141736	0.9340071889441397	0.029649781043187946	0.565581	0.672761718768547	0.992988	6.0	17.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
