GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
HEATR5B	-0.3069313136099912	0.758895653886871	-0.200686	1.08657	0.853466	NA	NA	NA	-9.56036	66.9235	0.886405	-0.218237	0.485043	0.652759	0.131198021982959	0.80183349188443	0.870028309915001	7.0	NA	6.0	31.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SUSD5	-0.3065546436070827	0.7591823814463516	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5903	95.6363	0.911826	-0.578817869736116	1.79312393817104	0.746847784797447	NA	NA	NA	5.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CXorf38	0.30653703976244684	0.7591957825999707	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.354084	1.15511	0.759195	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC182	0.3064743791259779	0.7592434844038911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.336731324721192	1.09872585656753	0.759243484403892	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF823	-0.3064573539976377	0.7592564453199763	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.57159	73.3624	0.896195	-0.540890478078587	1.78555211559724	0.761946120905971	NA	NA	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UEVLD	0.3064227071952976	0.7592828215001826	-0.0320298	1.10164	0.976805	NA	NA	NA	NA	NA	NA	-0.205326	0.624481	0.742312	0.385248655889845	0.433541258518392	0.374213262779516	5.0	NA	NA	12.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NMNAT1	0.30634899519118564	0.7593389384647893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.331976891296439	1.0836558843265	0.759338938464789	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MAPT	-0.30632803184930313	0.759354898092935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.305137344076881	0.996113030318401	0.759354898092935	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRTFDC1	0.306313219910871	0.7593661746501815	NA	NA	NA	0.788572	0.704307	0.262866	NA	NA	NA	NA	NA	NA	-0.525986371085281	0.766241212198305	0.492429309016628	NA	2.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PATE2	-0.3062603104708174	0.7594064558409563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.316497178912211	1.03342538386922	0.759406455840956	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
XPR1	-0.3061643673609472	0.7594795012331697	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.64865	70.3135	0.902106	-0.557939889745537	1.79991915545714	0.75657576411342	NA	NA	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KRTAP10-10	-0.3061061589711194	0.7595238186939092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.300175487100593	0.980625440891289	0.759523818693909	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1QTNF3-AMACR	0.30601941332671	0.7595898647053098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342033012646705	1.11768403490646	0.759589864705309	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ITGA1	0.30591581111860794	0.7596687471892892	NA	NA	NA	0.482602	0.905198	0.593933	NA	NA	NA	NA	NA	NA	-0.0819296703781194	0.815099386212332	0.91993551813769	NA	2.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRAMEF11	-0.30589966193513024	0.7596810433658513	-10.7212	89.9467	0.905121	NA	NA	NA	0.730314	0.839579	0.384378	0.107364	0.393833	0.78515	-2.65227068385649	1.62210979998703	0.10203339048835	2.0	NA	4.0	9.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CFAP53	0.3057977889532144	0.759758612041974	-9.53488	94.2107	0.919385	NA	NA	NA	NA	NA	NA	0.678128	0.533552	0.20374	-0.453375497552199	0.708284607214129	0.522105275655866	3.0	NA	NA	10.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLFN14	-0.30576875912123114	0.7597807165358865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.236061824177952	0.772027282500624	0.759780716535887	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LIPH	-0.3057286485142879	0.7598112587050425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.552915599597588	1.8085174624116	0.759811258705043	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EPB41L4B	-0.30570456152983494	0.7598295998878205	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.511165	1.15679	0.658575	-1.38356413861676	1.58263815486366	0.382001824122751	NA	NA	NA	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP41	0.3055854569669752	0.7599202947761716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246424186489155	0.806400242128624	0.759920294776172	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANKRD50	0.3054965274889708	0.759988014309886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.324145284395205	1.0610440879951	0.759988014309885	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DHRS2	0.30535789228990995	0.7600935882722504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195102365494113	0.638930155140319	0.760093588272251	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GSTA1	-0.3052997179982644	0.7601378906939051	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.320648	1.07008	0.764446	-0.0876914681641928	0.663774261366436	0.894896987897192	NA	NA	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SAP25	-0.3052850561341436	0.7601490565077134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.54987508678382	1.80118573030382	0.760149056507714	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF534	-0.3052561825676774	0.7601710454585658	-10.6553	63.399	0.86653	NA	NA	NA	-0.200079	0.766174	0.793985	-0.398585	0.377837	0.291465	0.273724190650208	0.313326124165576	0.382331799368331	2.0	NA	3.0	4.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUP210L	0.305212619865844	0.7602042214328942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213074851625323	0.698119401874601	0.760204221432895	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAMP	-0.30520499572689963	0.7602100277810577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.547971383783005	1.79542075475506	0.760210027781058	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MBD5	0.30520119607810064	0.7602129215009188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.353017303059388	1.1566707719227	0.760212921500918	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR12D3	0.3051514645399156	0.7602507961369462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328213843454475	1.07557682526391	0.760250796136946	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HINFP	-0.3050614759980678	0.7603193312365749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.547850293692019	1.79586849470134	0.760319331236575	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ALG6	0.3049849263116039	0.7603776328108953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361325511296524	1.18473235928833	0.760377632810895	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CBFA2T3	-0.3049567715722484	0.7603990762930974	-9.43989	93.9422	0.919958	NA	NA	NA	NA	NA	NA	0.450543	0.817687	0.581636	-1.55631768845384	1.59017023448836	0.327722612608469	2.0	NA	NA	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-15K19.2	-0.3049117272313797	0.7604333837782475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.282039425532095	0.924987136746209	0.760433383778247	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CES1	-0.3048860035614923	0.7604529761160937	NA	NA	NA	0.517324	1.07665	0.630877	NA	NA	NA	NA	NA	NA	-1.38573996909307	1.52000497812466	0.361943489665292	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZBED8	-0.3048603973743776	0.7604724791262298	-10.5387	95.0012	0.91167	NA	NA	NA	NA	NA	NA	0.382482	0.466552	0.412327	-1.09674858958703	0.886686280413485	0.216121559679876	6.0	NA	NA	16.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF557	0.3047956651659009	0.760521783237631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.236455808445943	0.775784682886614	0.760521783237631	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAFAH1B2	-0.3045980806563109	0.7606722820124137	NA	NA	NA	-0.603054	1.23205	0.624508	NA	NA	NA	NA	NA	NA	0.0619939645704824	1.05602022587187	0.953186852611418	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CLDN10	-0.30436816440207864	0.7608474190588592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.548062431312491	1.80065622956705	0.760847419058859	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC100996750	-0.3041349964034611	0.7610250456156881	0.142692	0.279457	0.609627	NA	NA	NA	0.128061	0.310051	0.679583	-0.184014	0.12687	0.146944	NA	NA	NA	6.0	NA	3.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRDM13	0.30407186527842955	0.7610731408508907	1.67277	1.43083	0.242368	NA	NA	NA	NA	NA	NA	0.247923	1.11918	0.824686	-1.35037112548977	1.56302948497278	0.387618239503164	2.0	NA	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TARS	0.30406670594459567	0.7610770714311016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.330515070601263	1.08698211326526	0.761077071431102	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CNKSR1	0.30403896254306745	0.7610982075339431	-0.759145	1.0534	0.471119	0.773357	0.554388	0.163023	0.918136	0.869315	0.290895	-0.722582	0.46961	0.123881	0.284782606379937	0.583494200749163	0.625504396851666	7.0	3.0	6.0	22.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TM6SF2	0.30402532473999533	0.7611085974575187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.311207228501974	1.02362271553569	0.761108597457519	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HSD17B13	-0.30391587812271803	0.7611919806283634	NA	NA	NA	-0.0918762	0.382154	0.810007	NA	NA	NA	NA	NA	NA	-0.0666012323073146	0.351670611505973	0.84979087153044	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SUN3	0.30389483443839344	0.7612080133205226	NA	NA	NA	NA	NA	NA	-8.48935	70.4422	0.904075	0.143957	0.45372	0.751029	0.225061392003883	0.682842609435398	0.741706131536873	NA	NA	2.0	7.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC38A9	0.3038944224704203	0.7612083271903338	NA	NA	NA	NA	NA	NA	-8.54269	70.4364	0.903467	1.1424	0.915349	0.212013	-0.545828098549936	0.909098857761375	0.548235917463845	NA	NA	2.0	5.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM41	0.30379822713716503	0.7612816174852646	0.765937	0.845919	0.365227	NA	NA	NA	NA	NA	NA	0.024446	0.553592	0.964778	-0.721444857400385	1.7038738167925	0.671992877235261	4.0	NA	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM193B	0.3037567178112042	0.7613132437011993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.340652121350098	1.1214636627784	0.761313243701199	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C2CD4A	0.3036911051462543	0.7613632352156764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.348961770066072	1.1490681292691	0.761363235215676	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FREM2	0.30368505034949467	0.7613678485285833	NA	NA	NA	-10.3092	69.0076	0.881244	NA	NA	NA	NA	NA	NA	0.337558527088792	0.583135824322852	0.56267840715422	NA	2.0	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SCN1A-AS1	0.3036126902885969	0.7614229822664387	0.670668	0.685827	0.328126	NA	NA	NA	-0.102822	1.08297	0.924359	-0.146583	0.410505	0.721033	NA	NA	NA	8.0	NA	6.0	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RALBP1	-0.3035603858287106	0.7614628356734198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.545987931933064	1.79861390820984	0.761462835673419	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRC26	-0.30284056544781707	0.7620113673741954	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.147712	0.487755	0.762012	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ASNSD1	-0.302825216342586	0.7620230653047284	-10.554	74.4715	0.887302	NA	NA	NA	-9.61472	94.7916	0.919209	-0.0448167	0.330534	0.892146	-0.120530609816325	0.531175592481365	0.820491447920363	7.0	NA	3.0	15.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1orf158	-0.3027190405435157	0.7621039859808901	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.47661	70.4477	0.904226	-0.291429047431406	0.946860677595589	0.758246310853124	NA	NA	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GBP5	0.3026837681826292	0.7621308689846582	0.133402	0.23381	0.568299	NA	NA	NA	0.445035	0.258845	0.0855587	-0.0432118	0.104631	0.679613	-0.27050422738047	0.212742807841911	0.20354790757279	8.0	NA	10.0	16.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC100133315	-0.30262643943154016	0.762174562987301	NA	NA	NA	-0.103044	0.340499	0.762175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TTI1	0.30249485478175464	0.7622748551489882	0.513628	1.16622	0.659631	NA	NA	NA	-9.56474	94.6825	0.919535	0.680065	0.450442	0.131101	-1.10005941586662	0.884160638447933	0.213431478110553	2.0	NA	3.0	14.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM251	0.3024203132899654	0.762331671505964	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.56999	94.7059	0.919511	0.692847163228155	1.3103827668497	0.596988271579422	NA	NA	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPR119	0.3023784382627361	0.7623635896809541	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.349362	1.15538	0.762363	NA	NA	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PARP16	0.30222217150499814	0.762482703612335	-9.68264	73.1382	0.894677	NA	NA	NA	NA	NA	NA	-0.337343	0.76042	0.657312	0.960130479383212	0.873258993138027	0.27155891190666	3.0	NA	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FUT3	0.30221532884679503	0.7624879195394085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.326722308665698	1.08109112106397	0.762487919539408	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BBS12	-0.302201843128322	0.7624981992783737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.218946915345444	0.724505559194998	0.762498199278374	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AC002310.11	-0.30205745284860186	0.7626082660717147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.200254715912571	0.662968961778749	0.762608266071714	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF226	0.30200983634081546	0.762644564556153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10481349891344	0.34705326218302	0.762644564556154	NA	NA	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CMTR2	-0.30200531780738593	0.7626480091012132	-9.61074	81.5484	0.906184	NA	NA	NA	NA	NA	NA	-0.410691	0.616175	0.505081	0.208749369857827	0.798944427743232	0.793875459695443	4.0	NA	NA	15.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LLPH	0.30193274326280994	0.7627033343971026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0906960016954458	0.300384783430069	0.762703334397103	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STON1-GTF2A1L	-0.30172405963951904	0.7628624256244605	NA	NA	NA	-0.302726	1.29726	0.815484	NA	NA	NA	NA	NA	NA	-0.0902321873627655	0.466691842744394	0.846689368459333	NA	2.0	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SERPING1	-0.3016320807627593	0.7629325494607052	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.322686	1.0698	0.762932	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C3orf22	-0.30160923765651654	0.7629499651330791	NA	NA	NA	NA	NA	NA	-9.57201	82.0941	0.907179	-0.33152	1.06962	0.756605	NA	NA	NA	NA	NA	2.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCRL2	0.30156836378528246	0.7629811278297104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24459561992397	0.811078512526343	0.762981127829711	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
