GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SBDS	-0.49093197195628857	0.6234745630757104	-0.406053	0.245219	0.0977457	0.482118	0.413854	0.24404	37.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TLX2	0.49087505321531555	0.6235148223410303	0.0648128	0.103771	0.53225	-0.0402082	0.300734	0.89364	80.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZMAT3	-0.4908645489786188	0.6235222522286785	0.00505692	0.252417	0.984016	-0.436783	0.854931	0.609422	42.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PKLR	0.49086064050428413	0.6235250167920394	-0.0194046	0.0669977	0.772099	0.103636	0.132783	0.4351	112.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GFI1	-0.4907854468417805	0.6235782042156053	-0.123315	0.113449	0.277053	0.149682	0.251069	0.551056	68.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLDN34	0.4906486935271634	0.6236749402239445	0.0626421	0.127672	0.623676	NA	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PYCR1	0.49058371356461833	0.6237209077628523	-0.0622088	0.125984	0.62146	0.236065	0.239814	0.324936	73.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VNN1	0.4904992981340156	0.6237806263535913	0.0163304	0.0789866	0.836206	0.0418282	0.147412	0.776602	100.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITIH6	-0.49045173261960984	0.6238142770429858	-0.0339372	0.0691958	0.623815	NA	NA	NA	179.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTC26	0.49042910240255644	0.6238302872874567	-0.100559	0.0857803	0.241084	0.28118	0.169109	0.0963695	80.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DIRC3	0.4902972385157846	0.623923580826584	NA	NA	NA	0.185982	0.379325	0.623922	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDGFL3	-0.49016522260163914	0.6240169879671832	-0.236416	0.482319	0.624016	NA	NA	NA	30.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM102A	0.489972963114717	0.6241530309304559	-0.019068	0.143395	0.894213	0.223887	0.359399	0.533318	79.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLIT2	0.4897537416219431	0.6243081678680251	-0.0993088	0.0592294	0.0936046	0.233364	0.107718	0.0302786	218.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MORN3	-0.48970482688084355	0.6243427857395365	-0.113279	0.151482	0.454579	0.0721341	0.279481	0.796329	47.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALG1L9P	-0.48957571474356343	0.6244341647819969	-0.11915	0.243374	0.624434	NA	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAFAH1B2	-0.4894197206245709	0.624544577237222	-0.130616	0.271948	0.631016	-0.00502562	0.550933	0.992722	38.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTOAP1	-0.4893556735661999	0.6245899121115224	-0.167527	0.342342	0.624591	NA	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPRN	0.4892975140224778	0.6246310808164063	0.0700493	0.143163	0.624632	NA	NA	NA	64.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHFR	-0.4892940634152012	0.62463352339358	-0.220044	0.120643	0.0681635	0.318749	0.238829	0.181997	150.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR4793	0.48914473814985465	0.6247392300379124	0.246076	0.503074	0.624739	NA	NA	NA	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
THAP11	-0.48901559978483056	0.6248306526977897	-0.113635	0.232375	0.624831	NA	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EYA2	-0.48890214562846	0.6249109765892356	-0.106951	0.0922506	0.24631	0.118354	0.176529	0.502572	92.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF829	-0.48888638736021733	0.6249221335662203	0.00249588	0.151444	0.986851	-0.0759425	0.150272	0.613301	64.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PASK	0.4887941202467623	0.6249874611280709	0.00439659	0.0516087	0.93211	0.0390089	0.0966516	0.686504	277.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CUL1	-0.4885288994535012	0.6251752608846721	-0.199971	0.409333	0.625176	NA	NA	NA	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AGR3	-0.4883194896004988	0.6253235587566931	-0.0877139	0.179624	0.625324	NA	NA	NA	26.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PROK1	0.4882333897035839	0.6253845365601698	0.00742296	0.415402	0.985743	0.233135	0.495648	0.638095	20.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF428	-0.48808969527567	0.6254863097611127	-0.0583434	0.0645792	0.366292	0.0574516	0.138321	0.677887	201.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSH1	-0.4878662177082819	0.6256446044542352	-0.106145	0.184449	0.56497	0.054654	0.623872	0.930191	55.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF648	-0.4878215221603701	0.6256762654885684	-0.11942	0.110002	0.277651	0.129813	0.217153	0.549976	99.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS37D	-0.48772499671287056	0.6257446436809517	-0.0149134	0.139935	0.915127	-0.126599	0.332149	0.703091	61.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMA5	0.48771695029443	0.6257503438729123	0.00249791	0.0284053	0.929926	0.0233127	0.058314	0.68932	1078.0	223.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IP6K1	0.4876671897833671	0.6257855953907874	-0.0198287	0.149698	0.894622	0.21753	0.350784	0.535175	63.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MARCHF7	0.487595157995818	0.6258366259208167	0.0769269	0.102072	0.451057	-0.0390584	0.146804	0.790194	115.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDIN1	-0.4875756144470113	0.6258504717513194	0.0103536	0.105093	0.921521	-0.144733	0.246945	0.557811	51.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
U2SURP	0.48736882983755836	0.6259969785419495	0.146694	0.185863	0.42996	-0.196364	0.650449	0.762736	96.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM44	-0.4873563119450055	0.6260058479364892	-0.0130365	0.0890207	0.883571	-0.0648181	0.190131	0.733169	64.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZYG11A	-0.487093329412397	0.626192193393392	-0.0136893	0.0793492	0.863029	-0.049853	0.158478	0.753086	129.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IQCM	0.4869763701340828	0.6262750766441404	0.0307005	0.0630431	0.626276	NA	NA	NA	85.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAGEB16	0.4869477719214183	0.6262953435000852	0.0558943	0.114785	0.626297	NA	NA	NA	23.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNK7	0.486844247937813	0.6263687107827722	-0.194408	0.188787	0.303115	0.398672	0.262869	0.129363	65.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POMP	-0.4867383922444886	0.6264437343681043	-0.110659	0.227348	0.626444	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
YWHAH	0.4866022243010082	0.6265402469763033	0.163856	0.336735	0.626541	NA	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PEX12	-0.4864079790672015	0.626677934458014	-0.00188418	0.0835036	0.981998	-0.0756163	0.163021	0.642759	49.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCER1	0.4863516470568962	0.6267178668940251	0.0218352	0.259368	0.932908	0.194706	0.484144	0.687563	49.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSGALNACT1	0.48630114046589223	0.6267536707576238	-0.0716388	0.0767687	0.350729	0.230255	0.162211	0.155761	164.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LGR4-AS1	-0.48619748699073495	0.6268271529293752	-0.367752	0.756384	0.626827	NA	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHYHIP	-0.4861697044564609	0.6268468491931704	-0.166869	0.343232	0.626846	NA	NA	NA	21.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALDH1A3	-0.4861409512576958	0.6268672338839751	-0.0180333	0.167797	0.914415	-0.057832	0.152724	0.704933	87.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR56B1	-0.4860330372923834	0.626943742445977	-0.14442	0.155587	0.353289	0.166007	0.375417	0.658349	51.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF44	0.48599833680455257	0.6269683451601396	-0.031097	0.0757671	0.681491	0.145145	0.161915	0.370026	108.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FRMPD3	0.48599483110075714	0.6269708307341064	0.042724	0.0879104	0.626971	NA	NA	NA	179.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRI1	-0.4859449267638597	0.6270062137948805	-0.0504687	0.0647397	0.435649	0.0402915	0.137224	0.76905	98.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVI2B	0.4855100606008368	0.6273145779340927	-0.097667	0.147479	0.507817	0.373984	0.32584	0.251071	68.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP15	-0.4854891488985218	0.627329408089508	-0.0241874	0.160303	0.880066	-0.113615	0.339551	0.737924	73.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FRG1	-0.48539528780352637	0.6273959743300298	-0.0825957	0.199545	0.678932	-0.0135564	0.189666	0.94302	36.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HPGD	-0.48539177441792236	0.6273984660801908	0.0246737	0.0853309	0.772464	-0.373436	0.482136	0.438608	44.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS8	-0.4852241697730543	0.6275173389539377	-0.214127	0.441295	0.627518	NA	NA	NA	21.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GUCA1C	0.48507058299294975	0.6276262782062005	0.114218	0.146195	0.434645	-0.0825918	0.278837	0.767077	50.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10J4	-0.4850067330114625	0.6276715694486272	NA	NA	NA	-0.088602	0.182682	0.627671	NA	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NLRC5	0.48486016473273286	0.6277755412589747	0.0584942	0.056913	0.304052	-0.0605565	0.111538	0.587181	319.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CFAP36	-0.4846908102246784	0.6278956862423708	-0.108607	0.157653	0.490889	0.0706926	0.346179	0.838191	58.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLTB	-0.4846541315390548	0.6279217084615905	-0.0455587	0.0940025	0.627922	NA	NA	NA	56.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IZUMO1R	0.4845347501419386	0.6280064085077495	-0.248674	0.229999	0.279612	0.702415	0.448618	0.117411	43.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SH3RF1	0.48452475235987724	0.6280135020681168	-0.0344084	0.0826075	0.677023	0.17978	0.199522	0.367559	135.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPPA2	-0.4843689460071147	0.6281240532037091	-0.0109305	0.0910628	0.904458	-0.0747611	0.205198	0.715607	52.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB44	-0.4843657652532559	0.6281263101687555	-0.00109907	0.0485891	0.981954	-0.0458482	0.0992931	0.644264	243.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRDM10	-0.4839903159270675	0.6283927418798525	-0.0551321	0.0741273	0.457029	0.0362649	0.13961	0.79505	173.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KHNYN	0.4839557292041844	0.6284172882400081	-0.017048	0.0777924	0.826535	0.0970219	0.137991	0.481992	145.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GSG1	-0.48388042250065133	0.6284707351834408	-0.100067	0.092629	0.28001	0.102445	0.171767	0.550895	90.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TPH2	0.4838595465974027	0.6284855516490804	0.268131	0.140281	0.0559548	-0.51277	0.359202	0.153429	76.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC3H12D	-0.4838382324023208	0.628500679342417	-0.0415997	0.178066	0.81528	-0.0949152	0.379329	0.802419	82.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MBLAC1	-0.48353776044652585	0.6287139551138801	0.0218489	0.134997	0.871426	-0.177235	0.274619	0.518679	42.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GML	-0.48349075162894994	0.6287473248979347	-0.00191531	0.140014	0.989086	-0.135316	0.288022	0.63849	29.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GUCA1ANB	0.48339567477748135	0.628814818681902	NA	NA	NA	0.137892	0.285257	0.628816	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF710-AS1	-0.4833228653598228	0.6288665072101162	-0.365525	0.756275	0.628866	NA	NA	NA	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPA1	0.4832091964724442	0.6289472061423675	0.149474	0.309336	0.628947	NA	NA	NA	39.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNPLA4	0.48314293026827054	0.62899425370775	0.103825	0.214895	0.628996	NA	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LZTS2	-0.48312350865397297	0.6290080429174207	0.0226395	0.0889989	0.799203	-0.147758	0.200349	0.460816	167.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBXO2	0.48299406518464283	0.6290999501757131	0.0487532	0.102323	0.633745	0.00150388	0.230292	0.99479	61.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CP	-0.4829882576619119	0.6291040737590037	-0.0357281	0.0623398	0.566565	0.0108964	0.120896	0.928184	213.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AARS1	0.48295235179406293	0.6291295686791318	0.0334175	0.0604847	0.58061	-0.0126323	0.181648	0.944557	182.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCKDHB	0.48288460003053807	0.6291776769449715	0.0550423	0.20191	0.785154	0.110801	0.52693	0.833451	70.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AEN	0.4824590130655252	0.6294799080325393	0.0629164	0.0715169	0.378999	-0.0578094	0.145512	0.69116	76.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDR2L	0.48243708624393505	0.6294954810723925	0.125926	0.13725	0.358884	-0.147703	0.339503	0.663522	79.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCNX4	0.4824278380376589	0.6295020494556567	-0.0410628	0.0642608	0.522821	0.146821	0.130923	0.262105	211.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SZT2	0.482380777242624	0.6295354740493283	-0.00036347	0.043013	0.993258	0.0446909	0.0910515	0.623546	690.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF607	-0.48233746099238806	0.6295662397774197	-0.0713958	0.113291	0.528564	0.0349793	0.236569	0.882453	116.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM28	-0.4822836523095525	0.6296044587385019	-0.0722331	0.0867096	0.404819	0.0590649	0.16839	0.725766	143.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KHDRBS2	-0.48224993452039966	0.629628408145976	-0.256131	0.13026	0.0492635	0.447802	0.301742	0.137794	58.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HEATR1	0.4819008517117494	0.6298763810467845	0.00866074	0.0421074	0.837039	0.0256089	0.0927124	0.78238	329.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
S100PBP	-0.48180813475048156	0.6299422500648931	-0.0720947	0.0997044	0.469628	0.106212	0.440209	0.80934	75.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPHB3	0.48164165772921785	0.6300605279125862	-0.057298	0.0857911	0.504211	0.26284	0.228652	0.250341	162.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC3	0.48162029639377135	0.6300757053050285	0.122975	0.255336	0.630075	NA	NA	NA	29.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CA1	0.4816000193524001	0.6300901124426848	-0.0164937	0.0977558	0.866014	0.227052	0.349137	0.515483	58.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
