GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
NDUFAF6	-0.15116451003334522	0.8798459454269307	NA	NA	NA	NA	NA	NA	-0.148016840425955	0.979177191744968	0.879845945426931	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRR5	0.15094326139774186	0.8800204737650004	0.168984	1.11952	0.88002	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4A5	0.15092992563344146	0.8800309936491102	NA	NA	NA	NA	NA	NA	0.0754638180956457	0.499992415546021	0.88003099364911	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TGFBR2	0.1508256782356936	0.8801132296760572	0.168786	1.11908	0.880113	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTCHD3	0.15033254953796693	0.8805022539695527	NA	NA	NA	NA	NA	NA	0.0774075298891282	0.514908648373443	0.880502253969553	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP2C2	-0.15030239774187007	0.8805260413562457	0.020124	0.0941728	0.830787	-0.198161	0.182085	0.276469	0.101578229380586	0.165365546219497	0.539040378175657	36.0	4.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RXFP1	-0.15029244209251633	0.8805338956012808	NA	NA	NA	NA	NA	NA	-0.116389077001363	0.77441736511086	0.880533895601281	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1161	-0.15020484434664674	0.8806030040219331	NA	NA	NA	NA	NA	NA	-0.0957609281872594	0.637535550892485	0.880603004021933	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRD2	0.14972029666023023	0.8809852942586043	NA	NA	NA	NA	NA	NA	0.0572048428549585	0.382078075792069	0.880985294258604	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RMND1	-0.14943953166349136	0.8812068201730047	0.264039	0.461014	0.566824	NA	NA	NA	-1.20636509755624	1.5385843343412	0.432996261746471	13.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITCH	0.14943190452777905	0.8812128381761877	0.167162	1.11865	0.881212	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYO1D	0.14919846415123802	0.881397031859518	NA	NA	NA	NA	NA	NA	0.152226819027243	1.02029749363194	0.881397031859518	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLCD3	-0.14918824029044894	0.8814050990364669	NA	NA	NA	NA	NA	NA	-0.162250237677537	1.08755380023022	0.881405099036467	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC83	-0.14908720541352394	0.8814848216588779	-0.275145	0.759909	0.717295	NA	NA	NA	0.0900544103277633	0.595459717302918	0.879790262346631	8.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF214	-0.14897411735154079	0.8815740563968222	NA	NA	NA	NA	NA	NA	-0.123654254554153	0.830038511068071	0.881574056396822	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SIX5	0.1488270974365624	0.8816900680917862	NA	NA	NA	NA	NA	NA	0.143340352900079	0.963133430464018	0.881690068091786	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHL25	0.14876508331167498	0.881739003473575	NA	NA	NA	NA	NA	NA	0.152454838921359	1.02480256473862	0.881739003473574	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHBDL2	0.14865896323012376	0.8818227439384273	-0.2191	0.204499	0.28399	NA	NA	NA	0.476216637330858	0.37156979853384	0.199970925481695	7.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DOC2A	-0.14864212221673198	0.8818360334794964	NA	NA	NA	NA	NA	NA	-0.14671120999986	0.987009656562515	0.881836033479496	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SP140L	-0.14847041421443385	0.8819715331944749	NA	NA	NA	NA	NA	NA	-0.113175807035037	0.762278516119573	0.881971533194475	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF563	-0.14838439269651607	0.8820394165432776	NA	NA	NA	NA	NA	NA	-0.0522774354866705	0.352310876748279	0.882039416543277	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RDM1	-0.14797432970521548	0.882363027118372	NA	NA	NA	NA	NA	NA	-0.16271054717417	1.09958630999249	0.882363027118372	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARD3B	-0.14794395341823888	0.8823870000408635	NA	NA	NA	NA	NA	NA	-0.108551757082024	0.73373567877524	0.882387000040864	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHL1	-0.14784567292795048	0.8824645636021153	NA	NA	NA	NA	NA	NA	-0.119377938140204	0.807449658661166	0.882464563602115	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPC6	0.14776651669644947	0.8825270350013504	0.196783	0.559553	0.725079	NA	NA	NA	-0.143059496237878	1.00248048421512	0.886522759023064	14.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAPB	0.14755581784203795	0.8826933255612535	0.165022	1.11837	0.882693	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLD1	-0.1472034052021234	0.8829714729167085	-0.0608664	0.413485	0.882971	NA	NA	NA	NA	NA	NA	21.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DOCK7	0.1471357013970195	0.8830249108893907	NA	NA	NA	NA	NA	NA	0.153706851632148	1.04466047446498	0.883024910889391	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHLDB2	-0.14707853809958546	0.8830700297535938	0.0185801	0.492034	0.969878	NA	NA	NA	-0.195689222665916	0.796254083261877	0.805866254226065	22.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
N4BP2L1	-0.14704439182903956	0.8830969815103799	-10.6385	72.3489	0.883097	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL17REL	-0.1470357326492362	0.8831038162492495	-10.6378	72.3484	0.883104	NA	NA	NA	NA	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPWD1	-0.14700371535694381	0.8831290877520321	NA	NA	NA	NA	NA	NA	-0.117047867590939	0.796223873027507	0.883129087752032	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5D16	0.14694312835917758	0.883176909875457	NA	NA	NA	NA	NA	NA	0.111870916510537	0.761321184323009	0.883176909875457	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5AN1	-0.14675776282792433	0.8833232239987	NA	NA	NA	NA	NA	NA	-0.14967106348927	1.01985108388959	0.8833232239987	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C7orf57	-0.1467405425426643	0.8833368166466536	-10.6175	72.3556	0.883337	NA	NA	NA	NA	NA	NA	11.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTPRZ1	-0.1466951401559131	0.8833726546995895	-10.6131	72.348	0.883373	NA	NA	NA	NA	NA	NA	12.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL46	-0.14650669357458307	0.883521406226609	-10.5991	72.3455	0.883522	NA	NA	NA	NA	NA	NA	9.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED28	0.14625783582904553	0.88371784998849	0.0937463	0.640966	0.883718	NA	NA	NA	NA	NA	NA	11.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOX3	-0.14625474215420245	0.8837202921239625	NA	NA	NA	NA	NA	NA	-0.0897818007721924	0.613872750037272	0.883720292123963	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A16	0.14600165906242585	0.8839200787205943	NA	NA	NA	NA	NA	NA	0.112739336350209	0.772178460670814	0.883920078720594	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GP6	-0.14599628548194032	0.8839243207646463	-0.152608	0.542135	0.778332	NA	NA	NA	0.0458535346277445	0.611180526405802	0.940195191012176	13.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UGDH	-0.1459686949418837	0.8839461015062351	NA	NA	NA	NA	NA	NA	-0.146776095896093	1.00553132953974	0.883946101506235	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALPG	-0.14584707322077617	0.8840421141292482	-0.0796115	0.545856	0.884042	NA	NA	NA	NA	NA	NA	10.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATA5	0.1454821436427806	0.8843302130657947	NA	NA	NA	NA	NA	NA	0.0932254517969046	0.640803396640979	0.884330213065795	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHA3	0.14543000220503216	0.8843713781281519	NA	NA	NA	NA	NA	NA	0.182461747215186	1.25463621294556	0.884371378128152	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF569	0.14508502769385925	0.8846437393763006	NA	NA	NA	NA	NA	NA	0.141594486531109	0.975941410232105	0.884643739376301	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF615	-0.14505554626901568	0.8846670159248093	NA	NA	NA	NA	NA	NA	-0.120230427604217	0.828857845816121	0.884667015924809	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADNP-AS1	0.14505287245358575	0.884669126994408	0.162275	1.11873	0.884669	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOBTB3	0.1450382690494006	0.88468065690066	NA	NA	NA	NA	NA	NA	0.0969660445459856	0.668554893694702	0.88468065690066	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR1J2	-0.14484148250290038	0.884836029248921	NA	NA	NA	NA	NA	NA	-0.0837628839843881	0.578307281428929	0.884836029248921	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF75D	-0.14470009246279117	0.8849476661521485	-9.70272	67.054	0.884948	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APEH	-0.14446818544273335	0.8851307772158578	-0.0833101	0.629426	0.8947	NA	NA	NA	-0.0567256390046528	0.788403385020986	0.942641683282649	17.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APRT	-0.1444225181525831	0.8851668362959666	-9.68249	67.0428	0.885167	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REPS2	-0.14438637546665237	0.8851953748780117	-9.68063	67.0467	0.885195	NA	NA	NA	NA	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAF2	-0.14422687745974555	0.8853213176825128	-9.67109	67.0547	0.885321	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTCD2	0.14416531530143323	0.8853699291645423	-0.151777	0.626623	0.808614	NA	NA	NA	0.29798114578934	0.667977234908764	0.65552879613189	8.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L3MBTL2-AS1	-0.144156504671336	0.8853768863598593	-9.66529	67.0472	0.885377	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJB14	-0.14412930098222917	0.8853983674421027	-9.66116	67.0312	0.885398	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDLBP	-0.14409291197169444	0.8854271017401298	-9.65996	67.0398	0.885427	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRKCA	-0.14405419759864416	0.8854576724079245	-9.65578	67.0288	0.885458	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DHRS3	-0.14404426679393867	0.885465514260225	-9.65788	67.048	0.885466	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDH18	-0.14402434949672138	0.8854812419724691	-9.65545	67.0404	0.885481	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLCH2	-0.14398875134329428	0.885509352199756	NA	NA	NA	NA	NA	NA	-0.0715527433921998	0.496932869579552	0.885509352199756	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPEB2	0.14396430869437296	0.8855286535207689	-0.504982	0.530649	0.341284	NA	NA	NA	1.05803642350218	0.915868686852539	0.247997396767589	10.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PUS1	-0.14393167444178806	0.8855544235089168	-9.64466	67.0086	0.885554	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF385B	-0.14392357770867356	0.8855608171999474	-9.64986	67.0485	0.885561	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APLP1	-0.14391089345294583	0.8855708335030918	-9.64439	67.0164	0.885571	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH8	-0.14388044649064444	0.8855948764550171	-9.64422	67.0294	0.885595	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACTN2	-0.14386216134378071	0.8856093156770299	-9.64462	67.0407	0.885609	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSPAN1	-0.1438556528929488	0.8856144552110369	-0.110646	0.769146	0.885615	NA	NA	NA	NA	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDCD1	-0.14385215278678842	0.8856172191448906	-9.64533	67.0503	0.885617	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KMT2E	-0.14382113469486377	0.8856417133068553	-9.64279	67.0471	0.885642	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED18	-0.14381110554023566	0.8856496330868202	-9.63753	67.0152	0.88565	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZBTB41	-0.1438039657960533	0.8856552711764533	-9.63964	67.0332	0.885655	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPB11	-0.14380045925287105	0.8856580402140257	-9.63778	67.0219	0.885658	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USH1G	-0.14379540046398173	0.8856620350272659	-9.63839	67.0285	0.885662	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RDH11	-0.14378303423096386	0.8856718003790847	-9.63273	66.9949	0.885672	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXD13	-0.1437755683598354	0.8856776960275046	-9.63673	67.0262	0.885678	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRTFA	-0.14376228791689413	0.8856881833420946	-9.63745	67.0374	0.885688	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARP15	-0.14375721992268464	0.8856921854465388	NA	NA	NA	NA	NA	NA	-0.0805395507531832	0.560246996961258	0.885692185446539	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOTCH3	0.14366320967208965	0.8857664241897261	NA	NA	NA	NA	NA	NA	0.153485618965215	1.06837108342174	0.885766424189726	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CARD10	-0.14365235860735817	0.8857749932071666	-9.631	67.0438	0.885775	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAP30BP	0.14364727824314086	0.885779005143366	NA	NA	NA	NA	NA	NA	0.153699505838084	1.06997854548924	0.885779005143366	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPC2	-0.1436422682242447	0.8857829615311122	-9.62916	67.0357	0.885783	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
