GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
TNNI3	0.2991450473329897	0.7648293762417183	0.783561	0.601445	0.192644	NA	NA	NA	-1.34006539317603	1.52324739877547	0.378998849309225	9.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPZL2	-0.29912119733497927	0.7648475731638986	-0.229632	0.341525	0.501347	NA	NA	NA	0.192449216598924	0.771799862862592	0.80308913521792	11.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BNC2	-0.29902212081371676	0.764923167337539	NA	NA	NA	NA	NA	NA	-0.288926866620462	0.966239105769891	0.764923167337539	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAMEF27	0.29894268182611133	0.7649837799310065	0.236481	0.791058	0.764984	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAPSS2	0.29886248815223365	0.7650449698162394	NA	NA	NA	NA	NA	NA	0.248623557772728	0.831899511075759	0.765044969816239	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDKL4	0.298861866297025	0.765045444313872	NA	NA	NA	NA	NA	NA	0.263836611811777	0.882804538032169	0.765045444313872	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LIPF	-0.29879309259889014	0.7650979216347629	-8.64896	70.449	0.90229	NA	NA	NA	-0.283617870813346	0.946060984101189	0.764338755900309	2.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLK2	-0.29875633258446516	0.7651259715657821	NA	NA	NA	NA	NA	NA	-0.54123541247933	1.81162825168337	0.765125971565782	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOGARAM2	0.29874020735357304	0.765138276109036	NA	NA	NA	0.200924	0.672571	0.765138	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DENND2D	0.2986901414852999	0.7651764798244669	-0.00322468	0.550523	0.995326	NA	NA	NA	0.206707339148293	0.482657569525615	0.668455188494155	10.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLK	0.29860877403979796	0.7652385700239637	NA	NA	NA	-0.00581909	1.31984	0.996482	0.258503279368164	0.605811902760287	0.669593833840443	NA	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCHSD1	-0.29855195464133155	0.7652819288950069	-0.0307468	0.245387	0.900286	0.0804254	0.608985	0.894933	-0.320416360126253	0.611630311302958	0.600367154973178	26.0	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF324	-0.29841049547357257	0.7653898795510367	0.221182	1.11857	0.84325	NA	NA	NA	-0.998326647422965	1.61084713982715	0.535420702416138	4.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
QPCT	-0.29821884884819466	0.7655361366474711	NA	NA	NA	-0.151113	0.623394	0.808467	-0.118886329738019	0.662904883635884	0.857669594091686	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPDZ	0.29805866943281495	0.765658385631736	-0.519876	0.747928	0.487	NA	NA	NA	0.558024180652315	0.499749890201105	0.264162435831701	9.0	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIST3H2BB	-0.2979448580061675	0.7657452500982551	NA	NA	NA	NA	NA	NA	-0.206567605351864	0.693308173647313	0.765745250098255	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITPA	-0.2978313270066275	0.7658319034686769	NA	NA	NA	NA	NA	NA	-0.533945406386741	1.79277785098429	0.765831903468677	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAT3	0.29776325767483586	0.7658838592919175	NA	NA	NA	NA	NA	NA	0.243052492073063	0.81626085760548	0.765883859291918	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGEF12	0.2977384103269498	0.7659028249882218	-0.130326	0.769079	0.865436	NA	NA	NA	0.690245480603399	1.1688715939571	0.554840116292919	7.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
P2RY6	0.29771007516344083	0.7659244530655122	NA	NA	NA	NA	NA	NA	0.257381895290261	0.864538746795721	0.765924453065512	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C22orf29	-0.29768431737855217	0.7659441140019297	NA	NA	NA	NA	NA	NA	-0.104619501268763	0.351444450248694	0.76594411400193	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM83H-AS1	-0.2976418877826162	0.7659765008728467	NA	NA	NA	NA	NA	NA	-0.277455703837646	0.932179626680391	0.765976500872846	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARP4	0.2975923013027303	0.7660143511723748	0.218687	0.239378	0.360947	NA	NA	NA	-0.243090337760451	0.493379660235759	0.622221456354871	38.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS39	0.2975725177432192	0.7660294524940353	NA	NA	NA	NA	NA	NA	0.323375453649129	1.08671142114063	0.766029452494035	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LCA5L	0.29747848116491343	0.7661012343522553	NA	NA	NA	NA	NA	NA	0.220785245135584	0.742188961941039	0.766101234352256	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NRP1	0.2974228297036705	0.7661437162706617	0.865755	0.866587	0.317775	NA	NA	NA	-0.947779850550153	1.63856542174393	0.562980248595606	5.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAH17	0.29726551128264245	0.7662638101517575	-0.0561819	0.182517	0.758222	-0.0477314	0.584767	0.934945	0.267451488603648	0.295748409566541	0.365825230511656	75.0	6.0	36.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPS	-0.2972038714736309	0.7663108663374651	NA	NA	NA	NA	NA	NA	-0.538113586148141	1.81058740412769	0.766310866337465	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC30A8	0.2971713276652124	0.7663357108162373	NA	NA	NA	NA	NA	NA	0.249733641329616	0.840369235120022	0.766335710816238	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TLDC1	0.2971021138996268	0.7663885505425051	NA	NA	NA	NA	NA	NA	0.240174015326629	0.808388779784211	0.766388550542505	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PON2	0.2970613359657559	0.7664196820674705	NA	NA	NA	NA	NA	NA	0.112192556497579	0.377674718700222	0.766419682067469	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TM4SF4	-0.2970539823123266	0.7664252961842313	NA	NA	NA	NA	NA	NA	-0.280572857364092	0.944518081124709	0.766425296184231	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STX16	0.2970472361086723	0.7664304465567213	NA	NA	NA	NA	NA	NA	0.308961461691918	1.04010885857523	0.766430446556722	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRSS55	0.29700631204448225	0.7664616901534831	NA	NA	NA	-10.3216	80.9931	0.898594	0.389150451618654	0.710818144541592	0.584056994435119	NA	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf109	-0.29697174000982407	0.7664880845705989	NA	NA	NA	-0.366952	0.616892	0.551951	0.0871980848221942	0.498678052195122	0.861190837915735	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SETD9	-0.29686322563795803	0.7665709328747625	NA	NA	NA	NA	NA	NA	-0.232806229697506	0.784220508273486	0.766570932874762	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR90	-0.29666019645606545	0.7667259482971267	-0.229764	0.247756	0.353728	0.848732	1.22942	0.489971	-0.116645358776057	0.421403725465143	0.781932209593335	57.0	2.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRKAG1	-0.296573213729851	0.7667923635978077	-0.350958	1.06934	0.742759	NA	NA	NA	-0.0999262336734114	1.09547471770335	0.927319937764963	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MUSK	0.296555449163258	0.766805927869826	-10.6085	90.235	0.906412	NA	NA	NA	0.540739444477143	1.00704237590766	0.591296636627644	7.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC37B	0.29638372792514567	0.7669370506308133	0.0773523	0.260987	0.766937	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRPSAP1	0.2960479793543224	0.7671934405239232	0.226699	0.290072	0.434492	NA	NA	NA	-0.265563520110513	0.731879173030007	0.716715752705979	10.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KDM4E	-0.29592771016405106	0.7672852886792016	NA	NA	NA	NA	NA	NA	-0.223223075343352	0.754316232229843	0.767285288679202	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ESYT1	-0.2959196608559369	0.7672914359571432	0.123803	0.420181	0.768267	NA	NA	NA	-0.37038498733878	0.519375209528249	0.475761809648398	17.0	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDSS2	-0.2958958465558827	0.7673096230869569	NA	NA	NA	NA	NA	NA	-0.306099230901676	1.03448302659384	0.767309623086957	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MOB3C	0.29584949483219136	0.7673450225555509	0.191067	0.645825	0.767344	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPRIN3	-0.2958071618764453	0.7673773532582184	NA	NA	NA	NA	NA	NA	-0.29613165868032	1.00109698765174	0.767377353258218	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
YES1	-0.29573307921018793	0.7674339329572394	NA	NA	NA	NA	NA	NA	-0.534527433800488	1.80746582434419	0.76743393295724	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NCAM1	-0.2956529431421916	0.7674951372609125	NA	NA	NA	NA	NA	NA	-0.533564898718216	1.80470010901127	0.767495137260913	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLAC8L1	-0.29556824873479337	0.7675598245941826	NA	NA	NA	NA	NA	NA	-0.325050761216582	1.09974857789357	0.767559824594183	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC7A7	0.29532978004569777	0.7677419693266224	NA	NA	NA	NA	NA	NA	0.205264651003533	0.6950353972829	0.767741969326623	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NRROS	-0.29523845191067954	0.7678117300530444	NA	NA	NA	NA	NA	NA	-0.533024236810601	1.80540249198929	0.767811730053044	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCAPER	0.2952363261314517	0.7678133538456375	NA	NA	NA	NA	NA	NA	0.33768536321635	1.14377985812626	0.767813353845638	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCLRE1C	-0.29520357564424	0.76783837068259	NA	NA	NA	NA	NA	NA	-0.171401197328705	0.580620329393525	0.767838370682589	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALPK1	-0.2951738896606918	0.7678610468720923	NA	NA	NA	NA	NA	NA	-0.165120731138305	0.559401549127921	0.767861046872093	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRMT5	0.29511784376222294	0.7679038591135247	0.213098	0.251418	0.39667	NA	NA	NA	-0.740384936837118	1.720925576268	0.667032091773441	11.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GJA9	-0.29508331294374823	0.767930236806398	NA	NA	NA	NA	NA	NA	-0.188239367230952	0.637919390808914	0.767930236806398	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP5-864K19.6	-0.29508331294374823	0.767930236806398	NA	NA	NA	NA	NA	NA	-0.188239367230952	0.637919390808914	0.767930236806398	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MOB1A	0.2950723331277411	0.7679386242171814	NA	NA	NA	NA	NA	NA	0.341808052265395	1.15838733046321	0.767938624217181	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHH2	-0.295033536835703	0.7679682606726178	NA	NA	NA	NA	NA	NA	-0.188913753544795	0.640312811793991	0.767968260672618	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLR3E	-0.29494176066613387	0.7680383697630541	-0.10074	0.545961	0.853607	NA	NA	NA	-0.436227912201477	1.87550724189667	0.816078268279209	11.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN13	-0.2948949380545509	0.7680741389373965	NA	NA	NA	NA	NA	NA	-0.184267615235015	0.624858522328818	0.768074138937396	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPB7	0.2948933807940456	0.7680753285831253	NA	NA	NA	NA	NA	NA	0.236147426324811	0.800789172306777	0.768075328583125	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMC1	0.29474169177379805	0.768191211745464	-9.65492	82.1226	0.906411	NA	NA	NA	0.622841438793538	1.16550794173969	0.593068383048665	4.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFFO1	-0.2946245804325837	0.7682806827577793	NA	NA	NA	NA	NA	NA	-0.532702747880876	1.80807299614558	0.76828068275778	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GMPR2	-0.2944931132066616	0.7683811250923646	0.105104	0.392278	0.788752	NA	NA	NA	-0.637970706061645	0.932148887399777	0.493717193020887	12.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BUB1	0.29445084287483914	0.7684134208939202	NA	NA	NA	NA	NA	NA	0.237141763559162	0.80536962042239	0.76841342089392	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCAN	-0.29428334909615705	0.7685413951169509	-1.60768	1.02079	0.11527	NA	NA	NA	1.0846925228412	0.936082373819782	0.246555023148356	15.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SURF6	-0.29416889567018245	0.7686288472962358	NA	NA	NA	NA	NA	NA	-0.274500125165542	0.933137830701541	0.768628847296236	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HID1	0.29408336102973676	0.7686942049794047	-10.638	67.6802	0.875103	NA	NA	NA	0.678153876722528	1.18335546659222	0.56659251596726	8.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC30A4	-0.2936279253810081	0.7690422345678887	NA	NA	NA	NA	NA	NA	-0.288489665059769	0.982500777762974	0.769042234567889	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C9orf64	-0.2936159877980518	0.769051357519339	-0.454446	1.06095	0.668404	NA	NA	NA	0.013412923766429	1.02364968843955	0.989545585095127	5.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPTBN2	-0.2934763815195061	0.7691580499408793	0.354949	0.465946	0.44619	NA	NA	NA	-1.09667508125031	0.931897293397242	0.239267483048345	19.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CFAP206	0.29296989210526275	0.7695451650766596	-0.0362123	0.316627	0.908945	NA	NA	NA	0.235345173562623	0.445146966134051	0.597019854424378	21.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZPBP	0.29295971718760155	0.7695529424611507	0.189276	0.646082	0.769553	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF778	0.2928810590952445	0.7696130669955898	NA	NA	NA	NA	NA	NA	0.137172844935487	0.468356831811642	0.76961306699559	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAA2-SAA4	0.29284313941261625	0.769642052470825	NA	NA	NA	NA	NA	NA	0.25346485494446	0.865531135381416	0.769642052470825	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIK3AP1	-0.29276413067741186	0.7697024470940383	-0.867138	0.737536	0.239705	NA	NA	NA	0.741653969701339	0.973692811052604	0.446243884817996	5.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MGAT1	-0.292554739057453	0.7698625137217279	-8.65405	70.4332	0.902211	NA	NA	NA	-0.525893614833114	1.80802725810907	0.771153823241643	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MTX1	-0.29248624362624354	0.7699148762681916	NA	NA	NA	NA	NA	NA	-0.529593101992575	1.81065986361164	0.769914876268192	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-111M22.2	0.2924599294315852	0.7699349928996484	NA	NA	NA	NA	NA	NA	0.346377339192352	1.18435828069014	0.769934992899649	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VIL1	-0.2923590437368636	0.7700121192610196	NA	NA	NA	NA	NA	NA	-0.220814727538676	0.755286119137191	0.77001211926102	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MLANA	-0.2919848898530127	0.7702981769727892	-0.312272	1.06948	0.770298	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
