GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
CEP72	-0.21917992657086727	0.8265098916011229	0.558671	0.809811	0.49027	NA	NA	NA	-0.58989667635247	0.589987841096658	0.317385292127794	6.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMX4	-0.21915418828458008	0.8265299404385811	NA	NA	NA	NA	NA	NA	-0.220919509872321	1.00805515788477	0.826529940438581	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SOCS4	-0.2188309959396191	0.8267817007291065	NA	NA	NA	NA	NA	NA	-0.211166319584891	0.964974448332525	0.826781700729107	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CD55	-0.21876032449302016	0.8268367547279621	NA	NA	NA	NA	NA	NA	-0.149098402127874	0.681560527364418	0.826836754727962	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CA13	-0.21860493652131074	0.8269578070218064	NA	NA	NA	NA	NA	NA	-0.215687349806449	0.986653610109224	0.826957807021806	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP4B1	0.21854362275709688	0.8270055735738083	0.143124	0.654899	0.827006	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC10A4	0.2185395123951535	0.8270087757784647	-9.53166	72.9075	0.895984	NA	NA	NA	0.490781523817031	1.11592515348362	0.66008349864154	5.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OLAH	-0.2184146776203008	0.8271060305054636	NA	NA	NA	NA	NA	NA	-0.218794591480454	1.00173941542891	0.827106030505463	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCKDHB	0.21827787936936963	0.8272126086339985	NA	NA	NA	NA	NA	NA	0.166343159479148	0.762070622821391	0.827212608633999	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLCO5A1	0.2182218353441766	0.827256272884158	NA	NA	NA	NA	NA	NA	0.219302203884938	1.00495078111252	0.827256272884159	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ATP6AP1L	0.2180765080963083	0.827369500738353	NA	NA	NA	NA	NA	NA	0.227546102158115	1.04342326527727	0.827369500738354	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PGAM2	0.21780736461674238	0.8275792061867342	NA	NA	NA	NA	NA	NA	0.234925323678142	1.07859219586776	0.827579206186735	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF439	0.21779023302385261	0.8275925548304489	-9.6224	94.4049	0.918815	-0.516459	0.721978	0.4744	0.752766425894749	0.630199212244059	0.232286493501718	3.0	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DEF8	0.2177328772078763	0.8276372458622295	NA	NA	NA	NA	NA	NA	0.224872059996831	1.0327887220364	0.827637245862228	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EFCAB5	-0.21739364402479952	0.8279015840990538	NA	NA	NA	0.0949375	0.751398	0.899457	-0.159823920220669	0.368437123869121	0.664441771339543	NA	3.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GLIPR1	0.21730190542365307	0.8279730722604036	NA	NA	NA	NA	NA	NA	0.242050856670204	1.11389201212157	0.827973072260403	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PADI3	-0.2171462132067582	0.8280944001352202	0.601881	1.12037	0.591119	NA	NA	NA	-0.789839240091789	0.935487765907738	0.398497653984682	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM184A	-0.21689349051018506	0.8282913506815581	NA	NA	NA	0.221407	0.794453	0.780481	-0.395273767871265	0.675191315018387	0.558262090109937	NA	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-723O4.6	-0.2165385661516277	0.828567966723977	NA	NA	NA	NA	NA	NA	-0.166562721108796	0.769205800467724	0.828567966723977	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP4F3	0.21636323980790537	0.8287046179942312	-9.68375	81.6959	0.905645	1.44995	1.17059	0.215474	-0.446581152707285	0.599146127767639	0.456052509429014	3.0	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FCSK	0.21610551195533584	0.8289055033116758	NA	NA	NA	0.124987	0.578361	0.828905	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LIMCH1	-0.2160755944668601	0.8289288231468158	NA	NA	NA	NA	NA	NA	-0.106833457687344	0.494426304603916	0.828928823146816	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CKLF-CMTM1	-0.21606400810853088	0.8289378544255578	0.0866034	1.08503	0.936383	NA	NA	NA	-0.318490250253694	0.826437611299271	0.699957938591421	6.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC25A47	0.21603992665653832	0.8289566253920077	NA	NA	NA	NA	NA	NA	0.143322273218424	0.663406414899773	0.828956625392008	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR5B12	-0.21598801582198274	0.8289970890871577	NA	NA	NA	NA	NA	NA	-0.212888165450178	0.985648044591698	0.828997089087158	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GANC	-0.21596537596240512	0.8290147366507131	NA	NA	NA	0.261984	0.475021	0.581277	-0.330536052529243	0.385715760959013	0.391476915366929	NA	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SHROOM1	-0.21548795809933854	0.8293868995915853	0.639493	1.16273	0.582323	NA	NA	NA	-1.33371275928504	1.56037486849059	0.392695830588233	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADAMTS14	0.21546998037678133	0.829400914566713	NA	NA	NA	11.8092	79.3842	0.881743	0.0815518007583662	0.522900395495037	0.876064166196303	NA	3.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AC074141.1	-0.21546689051999815	0.8294033233459184	NA	NA	NA	NA	NA	NA	-0.122947224739106	0.570608432889112	0.829403323345918	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCAR1	0.21544745748317867	0.8294184729181648	NA	NA	NA	NA	NA	NA	0.229546440379804	1.06544047008643	0.829418472918165	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MDC1	0.21534451761666265	0.8294987236537963	NA	NA	NA	NA	NA	NA	0.223092253716153	1.03597832991171	0.829498723653796	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM65B	-0.21506821299390544	0.8297141363525368	NA	NA	NA	NA	NA	NA	-0.224875545584804	1.04560103259507	0.829714136352537	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FHOD3	0.21493184353848543	0.8298204574702418	-9.52951	81.5249	0.906947	NA	NA	NA	0.467283537486697	1.11033190876229	0.673864385435863	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CHRNG	-0.21466548377693725	0.8300281351567168	-9.6894	66.667	0.884442	NA	NA	NA	-0.0675205722549301	0.426690329216405	0.874265664066632	3.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
COASY	-0.21465263693521233	0.8300381519938678	NA	NA	NA	NA	NA	NA	-0.214904044255793	1.0011712286612	0.830038151993868	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HBS1L	-0.21461196487287648	0.8300698646726545	NA	NA	NA	NA	NA	NA	-0.164931048941259	0.768508172593986	0.830069864672655	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WHAMM	0.21446039792537755	0.8301880463625204	NA	NA	NA	NA	NA	NA	0.142688979592176	0.66533952642308	0.83018804636252	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DUSP27	-0.21418788049176193	0.8304005467506187	NA	NA	NA	NA	NA	NA	-0.113530810825038	0.530052450047026	0.830400546750618	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIAA1551	-0.21416070739300275	0.8304217361452004	NA	NA	NA	NA	NA	NA	-0.101527448627825	0.474071317113805	0.8304217361452	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HAUS1	-0.21415347480708433	0.8304273760864843	NA	NA	NA	NA	NA	NA	-0.199733958993417	0.932667374056588	0.830427376086485	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR1D2	0.2140743694131847	0.8304890627233239	NA	NA	NA	NA	NA	NA	0.206879427883703	0.966390457908603	0.830489062723324	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BPIFC	0.2140505502941514	0.8305076371524726	NA	NA	NA	NA	NA	NA	0.179726844221725	0.839646728189868	0.830507637152473	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM177B	-0.21403697671800676	0.830518222029144	NA	NA	NA	NA	NA	NA	-0.224688983697682	1.04976713436627	0.830518222029144	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZSCAN25	-0.2139187309009141	0.8306104331775908	NA	NA	NA	-0.553154	0.712429	0.437493	0.633717503973998	1.33721886647983	0.635566161878225	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAPGEF4	-0.21382675344972807	0.8306821611873377	NA	NA	NA	NA	NA	NA	-0.210478514932329	0.984341348950115	0.830682161187338	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HINT3	-0.21366886816083555	0.8308052902792483	NA	NA	NA	NA	NA	NA	-0.209045329861104	0.9783611981496	0.830805290279248	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AL513122.2	-0.21356567011252736	0.8308857729925058	NA	NA	NA	NA	NA	NA	-0.207021172243584	0.969356039922076	0.830885772992506	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AL513122.1	-0.21356567011252736	0.8308857729925058	NA	NA	NA	NA	NA	NA	-0.207021172243584	0.969356039922076	0.830885772992506	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FIG4	0.21313820717380064	0.8312191642363672	NA	NA	NA	NA	NA	NA	0.130904837466486	0.614178186080647	0.831219164236367	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C11orf40	-0.21306462321642772	0.8312765576511704	NA	NA	NA	NA	NA	NA	-0.136599292903744	0.641116722436782	0.83127655765117	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF124	0.21303413416530154	0.8313003385162281	-0.24322	1.07467	0.820952	NA	NA	NA	0.364149706483354	0.69020506329669	0.597779492363754	6.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
B9D2	-0.21287692760484764	0.8314229590174091	NA	NA	NA	NA	NA	NA	-0.170943310221818	0.803014737882403	0.831422959017409	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MDH1B	-0.21274867289430904	0.8315230002288447	NA	NA	NA	NA	NA	NA	-0.155803388380987	0.732335418413577	0.831523000228845	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
INHBE	0.21262406138176518	0.8316202022883392	NA	NA	NA	NA	NA	NA	0.0907833336563043	0.426966417000677	0.831620202288339	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIM64C	0.21248525285597877	0.8317284816291187	NA	NA	NA	NA	NA	NA	0.179364198099157	0.84412539547264	0.831728481629119	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10H2	-0.21248357598897516	0.8317297897098964	NA	NA	NA	NA	NA	NA	-0.210185144748758	0.989183016948395	0.831729789709897	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NLRP13	-0.21245128231271956	0.8317549812662387	0.342847	0.501925	0.494566	NA	NA	NA	-0.427767651826719	0.43493729405222	0.32535369822332	11.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MBOAT7	-0.21231570603297373	0.8318607430988955	NA	NA	NA	NA	NA	NA	-0.214273101227525	1.00921926705812	0.831860743098896	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10P1	-0.21222480465385984	0.8319316561496437	NA	NA	NA	NA	NA	NA	-0.212273017883625	1.00022717999361	0.831931656149644	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF180	-0.2121378926590327	0.8319994583221755	NA	NA	NA	NA	NA	NA	-0.201573941184369	0.95020243039916	0.831999458322176	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR51F2	0.21212220020289646	0.8320117005242023	NA	NA	NA	NA	NA	NA	0.238671231646857	1.12515913666069	0.832011700524201	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIAA0196	0.2120198761280858	0.8320915279051291	NA	NA	NA	NA	NA	NA	0.13858876766827	0.653659318169517	0.832091527905129	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC39B	-0.21196849940725002	0.8321316097324376	NA	NA	NA	NA	NA	NA	-0.12868314904635	0.607086191609604	0.832131609732437	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC22A16	0.211737073158383	0.8323121635852954	NA	NA	NA	NA	NA	NA	0.0961528955825004	0.454114596694063	0.832312163585295	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TBC1D1	-0.21129726973830942	0.8326553132654497	NA	NA	NA	NA	NA	NA	-0.133563758682821	0.632113036047456	0.83265531326545	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADAMTS3	-0.21126835149641618	0.8326778773855308	NA	NA	NA	NA	NA	NA	-0.212218490633589	1.00449730937191	0.832677877385531	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OVCH1-AS1	0.21119321150324097	0.8327365077293349	NA	NA	NA	0.110355	0.522531	0.832736	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PDE1C	-0.21118108487096057	0.8327459700029155	NA	NA	NA	NA	NA	NA	-0.202516828786866	0.958972385763674	0.832745970002915	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIM37	0.21081317424736556	0.8330330580019567	NA	NA	NA	NA	NA	NA	0.126374892000228	0.599463920845579	0.833033058001957	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDAP1	0.21054002697616706	0.8332462146716997	NA	NA	NA	NA	NA	NA	0.166188374401833	0.789343369945732	0.8332462146717	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BLVRB	0.21032830101743216	0.8334114482613976	NA	NA	NA	NA	NA	NA	0.187709239043824	0.892458305115423	0.833411448261398	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARFGEF3	0.21020290609208722	0.8335093115014476	NA	NA	NA	NA	NA	NA	0.225901470837149	1.07468291013153	0.833509311501448	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EXTL1	0.21000711661721094	0.8336621186351413	NA	NA	NA	NA	NA	NA	0.171532236498306	0.816792493803747	0.833662118635142	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPR146	0.20988828540861393	0.8337548654814891	NA	NA	NA	NA	NA	NA	0.186081487880148	0.886573957750341	0.833754865481489	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEC61A1	0.20968946122336488	0.8339100514047664	0.167393	0.79829	0.83391	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RUVBL1	0.20968946122336488	0.8339100514047664	0.167393	0.79829	0.83391	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLGRKT	-0.20952396111376503	0.8340392322103389	NA	NA	NA	NA	NA	NA	-0.205140949204708	0.979081094659731	0.834039232210339	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DSG1	0.20938290143449687	0.8341493396193218	NA	NA	NA	NA	NA	NA	0.213826771074303	1.02122365106874	0.834149339619321	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LILRA4	0.20934747741142587	0.8341769911742873	NA	NA	NA	NA	NA	NA	0.167032167534124	0.797870457286951	0.834176991174287	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM20A	-0.20933626301827446	0.8341857450338335	NA	NA	NA	NA	NA	NA	-0.15804653205569	0.754988790651589	0.834185745033833	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR83OS	0.20930423056481923	0.8342107494066894	NA	NA	NA	NA	NA	NA	0.225775981436847	1.07869764900393	0.834210749406689	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PER2	-0.209158991714253	0.834324124229486	-9.41778	72.9419	0.897268	NA	NA	NA	-0.126501182186893	0.758937099281264	0.867620239651413	5.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MRPL49	0.20913805875088806	0.8343404649830405	NA	NA	NA	NA	NA	NA	0.160108196349347	0.76556221907012	0.834340464983041	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF594	0.20911513774062987	0.8343583577338614	NA	NA	NA	NA	NA	NA	0.0947927992284784	0.453304338713403	0.834358357733861	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AOC2	-0.2090801744156605	0.8343856512013248	0.378863	0.665078	0.568914	NA	NA	NA	-0.321181316294835	0.371163705986869	0.386854397722401	9.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARAP2	-0.20898373124473063	0.8344609387978852	NA	NA	NA	NA	NA	NA	-0.2007057173939	0.960389194883612	0.834460938797885	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BSPH1	-0.20897129434336417	0.8344706476767809	NA	NA	NA	NA	NA	NA	-0.208970200078329	0.999994763562916	0.834470647676781	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
