GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
EPHA1	0.1498576695765331	0.8808769092782798	0.0442212	0.295088	0.880877	NA	NA	NA	35.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABHD16A	0.14951393016700862	0.8811481182299218	0.116964	0.782295	0.881148	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITCH	0.14943190452777905	0.8812128381761877	0.167162	1.11865	0.881212	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GP1BA	0.14931664107541212	0.8813037847932366	0.0412317	0.276136	0.881304	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MERTK	-0.14928334221714226	0.8813300589681359	-0.0814993	0.545937	0.88133	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTS14	0.1487600807213526	0.8817429510401701	NA	NA	NA	11.8092	79.3842	0.881743	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NKPD1	-0.1485221501954085	0.88193070648257	-0.114237	0.769158	0.881931	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR179	0.14833968182836654	0.8820747001905885	0.0397224	0.26778	0.882075	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FHOD3	0.14820357170618656	0.8821821131338066	0.0819834	0.553181	0.882182	NA	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PROM1	-0.14791850561824557	0.8824070834913689	-0.0372018	0.251502	0.882407	NA	NA	NA	25.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KMT2D	0.1476637101677336	0.8826081726947103	0.165153	1.11844	0.882608	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAPB	0.14755581784203795	0.8826933255612535	0.165022	1.11837	0.882693	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAPPA	-0.14735113299702632	0.882854874615297	-10.6586	72.3347	0.882855	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNPLA7	-0.14730678930371324	0.8828898738512693	-10.6599	72.3653	0.88289	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLD1	-0.1472034052021234	0.8829714729167085	-0.0608664	0.413485	0.882971	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MASP2	0.14706500301986816	0.8830807130176199	0.0513776	0.349353	0.883081	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
N4BP2L1	-0.14704439182903956	0.8830969815103799	-10.6385	72.3489	0.883097	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL17REL	-0.1470357326492362	0.8831038162492495	-10.6378	72.3484	0.883104	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SH2B3	-0.1467580235616749	0.8833230181915672	-10.6174	72.3463	0.883323	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C7orf57	-0.1467405425426643	0.8833368166466536	-10.6175	72.3556	0.883337	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTPRZ1	-0.1466951401559131	0.8833726546995895	-10.6131	72.348	0.883373	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL46	-0.14650669357458307	0.883521406226609	-10.5991	72.3455	0.883522	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED28	0.14625783582904553	0.88371784998849	0.0937463	0.640966	0.883718	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALPG	-0.14584707322077617	0.8840421141292482	-0.0796115	0.545856	0.884042	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADNP-AS1	0.14505287245358575	0.884669126994408	0.162275	1.11873	0.884669	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEP290	0.1450504888424922	0.8846710089383538	0.0457351	0.164986	0.781622	-0.0773605	0.585375	0.894861	85.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF75D	-0.14470009246279117	0.8849476661521485	-9.70272	67.054	0.884948	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NTHL1	0.14454939850663717	0.8850666516343787	NA	NA	NA	0.167261	1.15712	0.885067	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APRT	-0.1444225181525831	0.8851668362959666	-9.68249	67.0428	0.885167	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REPS2	-0.14438637546665237	0.8851953748780117	-9.68063	67.0467	0.885195	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MGAT4B	-0.14436032617149586	0.8852159437224617	NA	NA	NA	-11.2294	77.7873	0.885216	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS26C	-0.14434018959734796	0.8852318438625503	-9.67915	67.0579	0.885232	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAF2	-0.14422687745974555	0.8853213176825128	-9.67109	67.0547	0.885321	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L3MBTL2-AS1	-0.144156504671336	0.8853768863598593	-9.66529	67.0472	0.885377	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJB14	-0.14412930098222917	0.8853983674421027	-9.66116	67.0312	0.885398	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDLBP	-0.14409291197169444	0.8854271017401298	-9.65996	67.0398	0.885427	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM74B	-0.14407517167900724	0.8854411102783593	-9.65514	67.0146	0.885441	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRKCA	-0.14405419759864416	0.8854576724079245	-9.65578	67.0288	0.885458	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DHRS3	-0.14404426679393867	0.885465514260225	-9.65788	67.048	0.885466	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF18B	-0.1440361428705711	0.8854719293184081	-9.65372	67.0229	0.885472	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDH18	-0.14402434949672138	0.8854812419724691	-9.65545	67.0404	0.885481	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LMNA	-0.1439688112186512	0.8855250980636051	-9.64938	67.0241	0.885525	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRG2	-0.14394561091482047	0.8855434184084553	-9.64735	67.0208	0.885543	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC19	-0.14394047039788893	0.8855474776757686	-9.64381	66.9986	0.885547	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PUS1	-0.14393167444178806	0.8855544235089168	-9.64466	67.0086	0.885554	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF385B	-0.14392357770867356	0.8855608171999474	-9.64986	67.0485	0.885561	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIP4P2	-0.14391466844838438	0.8855678525222812	-9.64968	67.0514	0.885568	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APLP1	-0.14391089345294583	0.8855708335030918	-9.64439	67.0164	0.885571	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPARA	-0.14389831721948934	0.8855807645229625	-9.64749	67.0438	0.885581	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH8	-0.14388044649064444	0.8855948764550171	-9.64422	67.0294	0.885595	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACTN2	-0.14386216134378071	0.8856093156770299	-9.64462	67.0407	0.885609	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSPAN1	-0.1438556528929488	0.8856144552110369	-0.110646	0.769146	0.885615	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDCD1	-0.14385215278678842	0.8856172191448906	-9.64533	67.0503	0.885617	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF394	-0.1438288957725295	0.8856355845800533	-9.63924	67.0188	0.885636	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KMT2E	-0.14382113469486377	0.8856417133068553	-9.64279	67.0471	0.885642	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED18	-0.14381110554023566	0.8856496330868202	-9.63753	67.0152	0.88565	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZBTB41	-0.1438039657960533	0.8856552711764533	-9.63964	67.0332	0.885655	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPB11	-0.14380045925287105	0.8856580402140257	-9.63778	67.0219	0.885658	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHBDL2	-0.14379775418312848	0.8856601763471657	-9.64151	67.0491	0.88566	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USH1G	-0.14379540046398173	0.8856620350272659	-9.63839	67.0285	0.885662	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RDH11	-0.14378303423096386	0.8856718003790847	-9.63273	66.9949	0.885672	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HOXD13	-0.1437755683598354	0.8856776960275046	-9.63673	67.0262	0.885678	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRTFA	-0.14376228791689413	0.8856881833420946	-9.63745	67.0374	0.885688	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDN3	-0.14374203712378675	0.8857041750489097	-9.635	67.0298	0.885704	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CARD10	-0.14365235860735817	0.8857749932071666	-9.631	67.0438	0.885775	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPC2	-0.1436422682242447	0.8857829615311122	-9.62916	67.0357	0.885783	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPX8	-0.14363276495716298	0.8857904662230909	-9.62983	67.0448	0.88579	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC35A1	-0.14362025637392714	0.8858003442168231	-9.62981	67.0505	0.8858	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GEMIN7	-0.14360875337500187	0.8858094281190578	-9.6271	67.037	0.88581	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SGCD	-0.14360658573944896	0.8858111398995162	-9.62852	67.0479	0.885811	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AQP9	-0.14360540128543792	0.8858120752623428	-9.62778	67.0433	0.885812	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ST6GALNAC5	-0.1435979990063661	0.8858179208425683	-9.6249	67.0267	0.885818	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFRSF1A	-0.14359659973469932	0.8858190258481855	-9.6236	67.0183	0.885819	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPIB	-0.14359014136399775	0.8858241260300149	-9.62624	67.0397	0.885824	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHGA	-0.14356881693321857	0.8858409659880071	-9.62415	67.0351	0.885841	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPCPD1	-0.14355051425809282	0.8858554196988807	-9.62199	67.0286	0.885855	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYL12A	-0.1435500829981342	0.8858557602674092	-9.62499	67.0497	0.885856	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC2HC1B	0.14354317802320318	0.8858612131696386	0.11227	0.782134	0.885862	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC58	-0.14351604966271314	0.8858826366592515	-9.61846	67.0201	0.885883	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERMN	-0.14351312409948003	0.8858849470056042	-9.62178	67.0446	0.885885	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TIAM1	-0.1434899064617734	0.8859032822391785	-9.6214	67.0528	0.885903	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ROCK2	-0.14348651886731925	0.885905957466302	-9.61694	67.0233	0.885906	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPM3	-0.14348316986445206	0.8859086022184286	-9.62003	67.0464	0.885909	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USP47	-0.14346528183890486	0.8859227286517469	-9.61665	67.0312	0.885923	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC100131626	-0.1434523534298759	0.8859329384265094	-9.61772	67.0447	0.885933	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC23A1	-0.14343632541059803	0.8859455960401585	-9.61283	67.0181	0.885946	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FDXR	-0.14343467835153903	0.8859468967538209	-0.0782997	0.545891	0.885947	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PAPOLG	-0.14343278238558385	0.885948394034343	-9.61516	67.036	0.885948	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WIPF1	-0.14342434574574395	0.8859550566148762	-9.616	67.0458	0.885955	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HELT	-0.14339555913689678	0.8859777900271475	-9.60951	67.014	0.885978	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMIGD2	-0.14338733910542092	0.8859842815823444	-9.61035	67.0237	0.885984	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRKAR1B	-0.1433470319294137	0.8860161132327362	-9.60977	67.0385	0.886016	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEU4	-0.1433425864741059	0.8860196239384501	-9.60973	67.0403	0.88602	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF823	-0.1433098318395016	0.88604549129769	-9.60623	67.0312	0.886046	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AXIN2	-0.14328794021058788	0.8860627798693294	-9.60343	67.0219	0.886063	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SART3	-0.14328612709433242	0.8860642117519744	-9.60477	67.0321	0.886064	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEMA6A	-0.14327112204177994	0.8860760617920138	-9.60034	67.0082	0.886076	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SIRT7	-0.14326990081487884	0.8860770262407851	-9.60139	67.0161	0.886077	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AHCYL2	-0.1432463606357771	0.8860956168377156	-9.59997	67.0172	0.886096	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EXOC3	-0.14322074481178307	0.8861158467235405	-9.60033	67.0317	0.886116	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
