GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ANO4	0.04579505675533599	0.9634735988168106	0.016160181418770108	0.728434	0.958996497702758	0.828615	13.0	61.0	128.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TEX13C	-0.04570019769182905	0.9635492062402731	0.01612610202258305	NA	0.963549206240273	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC100506071	0.04569553683931627	0.9635529211815606	0.01612442761365703	0.409445	NA	0.447108	10.0	NA	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CDC23	0.04556029070660818	0.9636607197110195	0.016075843164526156	0.844156	0.6467624603808	0.854977	4.0	32.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PERP	-0.045543406709012926	0.9636741772228072	0.016069778289014434	0.745187	0.421936611128627	0.294098	4.0	11.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NDUFAB1	0.04553332992569773	0.9636822090003968	0.01606615866089378	0.99909	0.534886851918989	0.587242	6.0	11.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SHISAL2A	0.04548703995991583	0.9637191048207338	0.016049531452989874	0.277139	NA	0.306574	8.0	NA	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RCC2	-0.04540038228975539	0.963788176280172	0.016018405911729414	0.346	0.663020344754053	0.558369	6.0	20.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TGFBR1	0.04536721715929796	0.9638146109880548	0.016006494279477413	0.380001	0.598302416693152	0.13799	4.0	22.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
HDHD2	-0.04532026778165668	0.9638520326813	0.01598963240666832	0.0965776	0.911102779762092	0.0901097	8.0	19.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RUNDC1	0.04528467012278572	0.9638804063729107	0.015976847917027553	0.29623	0.259508610854112	0.87175	15.0	54.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
QTRT1	-0.04527757453444053	0.9638860620322025	0.01597429966062595	0.260426	0.382138470381493	0.862654	10.0	29.0	89.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF331	-0.04520900900959798	0.9639407134427321	0.015949676280216932	0.393221	0.73274493620142	0.554777	9.0	31.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RASSF3	-0.044907214225139686	0.9641812665274316	0.015841310856330785	0.0237702	0.270352226415016	0.27979	7.0	17.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
WSB1	-0.04470102010638854	0.9643456205853055	0.01576728745425866	0.513507	0.54933976850399	0.98182	8.0	36.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FOXO3	0.04464553513174734	0.9643898470364943	0.015747370463016174	0.880271	0.184834458534467	0.120192	11.0	43.0	103.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TLCD3B	-0.04458510106512227	0.9644380184780595	0.015725677919440375	0.719304	NA	0.672702	7.0	NA	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GRIN3B	0.04457716866611568	0.9644443413303704	0.01572283069565347	0.245674	0.938416248926399	0.314198	53.0	110.0	317.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
UGT3A1	-0.04455217376850476	0.9644642645795612	0.01571385924189047	0.0438885	0.191528859463788	0.431723	15.0	47.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ATG4B	0.04453872178125604	0.9644749870689185	0.015709030973756876	0.390708	0.940794736057027	0.479617	12.0	39.0	79.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TAS2R42	0.04451175037421304	0.9644964858170171	0.015699350387186624	0.232578	0.402015009192436	0.665149	4.0	24.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TRMT2B	-0.04446220915462185	0.9645359748956607	0.015681569567732277	NA	NA	0.964536	NA	NA	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KRTAP9-1	-0.04445259882766827	0.9645436352532213	0.015678120408868648	0.451623	0.882718844309393	0.495123	5.0	17.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ST5	0.044381627386052135	0.9646002064391213	0.015652649468498987	NA	0.964600206439121	NA	NA	107.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SMC3	0.044348014629385035	0.9646269991585168	0.015640586679672816	0.686227	0.713654052644313	0.909364	5.0	18.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SPATA5	0.04434346891010965	0.9646306225532082	0.015638955357549195	0.845253	0.994380115854526	0.911355	10.0	59.0	128.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCBE1	-0.04429881399151068	0.9646662170458824	0.015622930356689792	0.474118	0.722488926782875	0.25111	16.0	49.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF232	0.044264121258967046	0.9646938707159276	0.015610480802682732	0.336511	0.539978184051164	0.670907	16.0	44.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF317	0.044135669983139836	0.9647962599414202	0.015564388754868682	0.442003	0.378041856562896	0.0842095	12.0	44.0	111.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MCUR1	-0.04411433283053362	0.9648132679605532	0.015556732813341672	0.977459	0.858140299680502	0.776866	4.0	14.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NEU2	0.044081328218561144	0.9648395762386562	0.015544890745434409	0.736205	0.878057561223819	0.570941	6.0	36.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC4A4	0.04404774873303862	0.9648663427930056	0.015532842726366208	0.078759	0.895975057953865	0.0699273	15.0	54.0	132.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AGT	0.04404583017921138	0.964867872093251	0.015532154375967904	0.982947	0.84387913169638	0.887064	14.0	52.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ICMT	-0.04403112304453188	0.9648795953154969	0.015526877695140388	0.886376	0.228666053769873	0.203932	2.0	8.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EFHC2	0.043802873491717784	0.9650615365693782	0.01544499324641826	NA	0.434058726084624	0.398549	NA	5.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NCBP3	0.04379315934075067	0.9650692799099989	0.015441508622397572	0.0489422	0.843271916997318	0.0249182	18.0	48.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NKX1-1	0.04377996542273778	0.9650797970465851	0.015436775791716904	0.602758	0.646576003376816	NA	13.0	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C5orf46	-0.0437575009454996	0.965097703945781	0.015428717602762779	NA	0.473191511646709	0.435874	NA	6.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MACROH2A2	-0.04370468425114243	0.9651398052940158	0.015409772386814553	0.212506	NA	0.236059	8.0	NA	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DLX5	-0.04358208210760591	0.9652375345324348	0.01536579832213137	0.527504	0.308419168001099	0.0843734	9.0	20.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC105376917	-0.043558452636378045	0.9652563702356693	0.015357323556209968	0.965256	NA	NA	5.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZNF788P	0.043476886979650686	0.9653213886191848	0.015328071043521265	0.965321	NA	NA	8.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
USP39	0.04338854458410239	0.9653918092005799	0.015296390242913085	0.362168	0.621856349907592	0.621891	15.0	41.0	136.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
BMERB1	-0.043348426601791445	0.9654237886312638	0.015282004104436383	0.155623	NA	0.174259	11.0	NA	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PRF1	-0.04326978100699033	0.9654864799151903	0.01525380343750141	0.385005	0.174460353117485	0.0314152	15.0	68.0	136.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AD000671.6	-0.04322003084606749	0.9655261377006951	0.015235964965339691	NA	0.965526137700695	NA	NA	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PAX8	0.04318134636814779	0.9655569746594377	0.015222094696436176	0.581135	0.755379783063312	0.868645	13.0	55.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PIP4K2A	0.04316306756197455	0.9655715454515352	0.01521554100046085	0.167801	0.529055046472711	0.499616	8.0	32.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DUSP9	-0.04307445209503353	0.9656421846667168	0.015183770077445365	NA	0.892552051445631	0.844617	NA	3.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DCLK3	0.04305581926716356	0.9656570377327182	0.015177090009924968	0.667113	0.26471074485081	0.447382	18.0	58.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SUGCT	-0.043023902049375916	0.965682480411711	0.01516564757322416	0.98264	0.791751222690027	0.751397	13.0	41.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DSN1	0.043019688950509685	0.965685838868769	0.015164137183565756	0.898111	0.447506730980684	0.33598	5.0	26.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CENPB	0.0430083830011962	0.9656948513698161	0.015160084042211776	0.521342	0.138796718178344	0.444561	3.0	19.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ARGLU1	-0.042706376357253197	0.965935596610797	0.015051829038928813	0.303794	0.534450173303124	0.739032	4.0	10.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ACE2	-0.04267730325102055	0.9659587724636917	0.015041409064434174	NA	0.354208308620688	0.386435	NA	5.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PLAT	-0.04258544095339114	0.9660320013980468	0.01500848662758656	0.325162	0.832837482873819	0.4845	12.0	61.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SEC22B	-0.042525104963886874	0.9660800989816127	0.014986864160509438	NA	0.95419550411432	0.906402	NA	3.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RAB9B	-0.04249062614375183	0.9661075842568232	0.014974508525017246	NA	NA	0.966108	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MUC15	-0.04246441473870624	0.966128479073046	0.014965115776834435	0.184997	0.606993359992903	0.376316	6.0	34.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LOC105379331	0.04229345365899735	0.9662647638419578	0.014903857310504146	NA	NA	0.966265	NA	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CDK7	-0.04224855291796122	0.9663005574570159	0.014887769916885348	NA	0.661008751854864	0.704857	NA	10.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PLEKHO1	-0.04224465328761486	0.9663036661364766	0.014886372753079871	0.450604	0.550034454072618	0.154074	11.0	35.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GNAI1	-0.04223023666066077	0.9663151586846055	0.014881207585307147	0.431572	0.9734047057727	0.371863	2.0	13.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GUCY1A1	-0.04220594356108357	0.966334524507496	0.014872504021394561	0.464094	NA	0.501306	10.0	NA	121.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CAMKK1	0.04220396154707845	0.96633610451804	0.014871793926409636	0.89564	0.692038068308331	0.548265	17.0	38.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ATAD2B	-0.042188815929764124	0.966348178218648	0.014866367751428921	0.731	0.571262217603369	0.40264	17.0	72.0	165.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GNA15	-0.04204127563531405	0.9664657939891163	0.01481351229726036	0.254626	0.576989379421417	0.611047	9.0	39.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SNAP25-AS1	-0.04199835595427171	0.9665000087207589	0.014798137716775872	0.228119	NA	0.206012	19.0	NA	142.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EPT1	-0.0418788597676446	0.9665952690720562	0.014755334813658455	NA	0.966595269072056	NA	NA	20.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TOP2B	0.04187010383902311	0.9666022491699313	0.0147521986436999	0.1028	0.953535333692876	0.105842	18.0	73.0	168.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PTPRN	-0.04180483905845439	0.9666542773763603	0.014728822994735954	0.551793	0.394534849895623	0.128784	23.0	93.0	178.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CELA2A	-0.041682963319445016	0.9667514354583366	0.014685174402378931	0.575063	0.699727621351674	0.91818	10.0	33.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C5orf56	-0.041613412092625326	0.9668068812002281	0.014660267183861011	NA	0.966806881200228	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
WBP1L	0.041567734239733346	0.9668432953460411	0.014643910075648267	0.87437	0.0659121355097367	0.107636	5.0	30.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PLAAT1	0.041518441371076	0.9668825914411084	0.014626259096916417	0.56565	NA	0.526612	9.0	NA	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PCDHB7	0.04146968769255104	0.966921457774877	0.01460880186354613	0.630168	0.731471230265353	0.833551	18.0	79.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SREBF1	0.041414331270430635	0.9669655878977247	0.014588981193166588	0.115107	0.787373562735652	0.168308	30.0	105.0	226.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GNS	-0.04130144952382992	0.9670555775050749	0.014548565927162102	0.653385	0.654218473713583	0.409122	12.0	45.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLC26A9	0.041272432793170576	0.9670787097822948	0.014538177589168207	0.223944	0.26246853870468	0.867356	26.0	89.0	154.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GANAB	0.04126868484809205	0.9670816976641555	0.014536835797040017	0.844236	0.680546994108652	0.774328	19.0	79.0	133.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PNPO	-0.04122687056433523	0.96711503226612	0.014521866240461827	0.986724	0.0601103515974401	0.0530214	6.0	15.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NEK4	0.04115807266156831	0.9671698784987134	0.014497237587213968	0.557784	0.956090870843813	0.568742	24.0	79.0	138.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RIC8A	-0.04107714027202438	0.9672343986389913	0.014468266661915793	0.357075	0.129866199271788	0.0180577	19.0	50.0	136.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SLFN13	0.04105148613096288	0.9672548504310912	0.014459083772469804	0.948895	0.958154870149077	0.952572	15.0	67.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NDUFAF5	0.041037246511529894	0.967266202437538	0.014453986786059499	0.16402	0.987121776661674	0.192078	7.0	29.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZDBF2	0.041026591277894243	0.9672746969301951	0.014450172846236614	0.324124	0.999949202081813	0.290505	53.0	178.0	373.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
AXIN2	-0.040993970489503845	0.9673007026756221	0.014438496742281495	0.461913	0.680815556582564	0.692584	15.0	92.0	158.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SCFD1	-0.04099179054320837	0.9673024405603161	0.014437716475036045	0.960259	0.469215088577438	0.398346	14.0	35.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
YIPF5	0.040984476213453656	0.9673082716508472	0.014435098469847554	0.731453	0.228331094233044	0.429244	4.0	16.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EPGN	0.0409380093513177	0.9673453157529612	0.014418467017848196	0.898741	0.820607735777058	0.777093	3.0	16.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NOL9	0.040806681090420655	0.9674500130571523	0.014371465186855907	0.330356	0.684765879022582	0.523402	24.0	45.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DEGS2	0.04074320744995568	0.967500615611595	0.014348749971445177	0.53691	0.933412626707952	0.545504	6.0	22.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DCAF8L1	0.04073739764762229	0.967505247317794	0.014346670882712092	NA	NA	0.967505	NA	NA	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SPG21	0.04067379338110716	0.9675559541534008	0.014323910156708062	NA	0.940168782209135	0.894526	NA	16.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GNAS-AS1	0.040632728629254274	0.9675886920209802	0.014309215776865732	0.982061	NA	0.972097	6.0	NA	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
NR1D1	-0.040621968733008	0.9675972700937449	0.014305365594257944	0.416485	0.276027635768993	0.836485	11.0	53.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DLG5	-0.040597421629843575	0.9676168397051307	0.01429658209666446	0.72049	0.955528266362296	0.73141	46.0	166.0	329.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CLLU1	-0.04054491887961803	0.967658696376295	0.01427779601583885	0.401797	0.756893343249246	0.281143	5.0	9.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SOX4	-0.04050416273599759	0.9676911883832778	0.014263213537031206	0.229311	0.140794590319096	0.733212	9.0	17.0	103.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CYP2B6	-0.04042858206989001	0.9677514436748014	0.014236172135556268	0.717265	0.912348179421503	0.85557	17.0	60.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
USP43	-0.04028408457224247	0.967866642150887	0.014184477988954622	0.62477	0.201800595747207	0.089931	32.0	88.0	193.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR51D1	-0.040192657615293614	0.9679395312760031	0.014151772912095014	0.66103	0.743804552389668	0.966455	9.0	36.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RRAS2	-0.04016846142667201	0.967958821463262	0.014143117889614278	0.789289	0.658756755168761	0.807253	3.0	11.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KCNK3	-0.04015162451830274	0.9679722445435687	0.0141370953924192	0.347931	0.811536893708996	0.268074	3.0	19.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ANP32D	0.040144640516132916	0.9679778124818604	0.014134597265086916	0.368075	0.0736601799315207	0.337976	2.0	18.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CCNE2	-0.03997447862178453	0.9681134731343939	0.014073735803294485	0.84401	0.776107752087831	0.875351	7.0	21.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GATA3	0.0399505898454614	0.9681325184064357	0.014065192202336247	0.862347	0.384502063615224	0.330145	6.0	26.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SELENOP	-0.03992756600129059	0.9681508741305073	0.014056958087736495	0.838226	NA	0.794378	5.0	NA	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ICAM5	0.039918793041746614	0.9681578683633434	0.014053820616258702	0.495447	0.629013486981777	0.217228	8.0	44.0	124.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
APOBEC3D	-0.03987135330012011	0.9681956896902418	0.01403685512614557	0.760472	0.248914839886618	0.43594	18.0	59.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
OR6X1	-0.03981695976203901	0.9682390550183523	0.014017403582261737	0.624179	0.500403071279722	0.800357	5.0	29.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DHX37	0.03973135184840353	0.9683073062433919	0.01398679121890907	0.932951	0.755026255988577	0.766693	51.0	133.0	265.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CPSF4	-0.03971832946607112	0.9683176884061139	0.013982134751092248	0.782341	0.496133023364786	0.737231	3.0	22.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DCAF16	0.03971609712205379	0.9683194681546475	0.013981336527259015	0.321107	0.722154894995114	0.156612	5.0	13.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
DNAJA4	-0.03969359859761315	0.968337405235686	0.013973291761638713	0.922738	0.766630037889867	0.895736	11.0	37.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
ZACN	-0.03949646195042714	0.9684945742721202	0.0139028079549674	0.524989	0.961782494396843	0.452049	17.0	58.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RIPK4	-0.03942975568676109	0.968547756742358	0.013878960408639378	0.131809	0.832755323780137	0.0989668	24.0	94.0	165.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RAB6A	0.03930198414992744	0.9686496247172915	0.013833285455884982	NA	0.898608286615834	0.942731	NA	4.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PPP1R7	0.03929826071393884	0.9686525932960103	0.013831954494360595	0.306908	0.637222448357394	0.629749	6.0	22.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MLN	-0.039231567912461324	0.9687057654481696	0.013808115464090056	0.211501	0.0324263094745944	0.338257	5.0	11.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C11orf87	0.03917919874838869	0.9687475178952554	0.01378939722449788	NA	0.881310144768489	0.837793	NA	9.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FAM151A	-0.03916716860808425	0.9687571091965349	0.013785097416216897	0.705465	0.0947610193673576	0.0476005	19.0	53.0	111.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
MID2	-0.039071045192872175	0.9688337459242297	0.013750742477063102	NA	0.644451539040457	0.605338	NA	3.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
CUX2	0.03900345554306917	0.9688876335867297	0.01372658718340745	0.709536	0.176223213914525	0.0974389	33.0	109.0	242.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
POSTN	-0.038967997490108174	0.9689159035280204	0.013713915641352756	0.188043	0.468463460078136	0.0483958	8.0	70.0	119.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
RASGRF2-AS1	-0.03891005393003475	0.9689621007634885	0.013693209276553339	NA	NA	0.968962	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
FKBP8	0.03886193585320342	0.9690004644178805	0.013676014802615016	0.282986	0.988607544093431	0.321174	5.0	42.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
LEO1	0.038810873001979995	0.9690411759649908	0.013657768754755186	0.067025	0.634253958483942	0.154742	5.0	39.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
H2AZ2	0.038736245515661266	0.9691006753419568	0.013631103780688738	NA	NA	0.969101	NA	NA	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
YIPF6	-0.03862789514031141	0.969187061779257	0.013592392136037551	NA	NA	0.969187	NA	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
PITX1	0.038549556597540335	0.9692495203724917	0.01356440522880682	0.322381	0.484683610867582	0.720674	14.0	30.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
GPSM3	0.03846691795152372	0.9693154076025697	0.013534883947317737	0.582166	0.107307996204064	0.0259296	4.0	16.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
VPS33B	0.0381283207369127	0.9695853710398191	0.013413945699046175	0.854381	0.972361801545996	0.933974	14.0	51.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
C19orf73	0.0380984517745294	0.9696091857205057	0.013403278812245227	0.63161	0.507627259093377	0.803312	7.0	18.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
TC2N	0.038051746692391974	0.9696464239822662	0.013386599864385725	0.936308	0.604969292449891	0.59523	10.0	24.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
KRTAP10-1	-0.03804986733042005	0.9696479224110145	0.013385928734355235	0.99684	0.275505569577156	0.249149	21.0	29.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
EMC4	-0.038035454871049444	0.9696594135715632	0.013380782002298475	0.653848	0.713961615423273	0.987233	3.0	8.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
SRGAP2B	0.038024933439761946	0.9696678023905947	0.013377024804663008	0.878864	0.268361171312505	0.374233	2.0	7.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP1
