COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
FAM98A	2.5372635893906605	0.01117227985470008	1.9518581941821187	NA	0.0249482164257314	NA	NA	0.178292	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LNPK	2.531295775808655	0.011364197403118293	1.9444612309205571	NA	0.0538706987442293	0.908065	NA	0.0101133	NA	3.0	2.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TTC31	2.5311299559617417	0.011369571504132295	1.944255902673528	NA	0.0113695715041321	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SP100	-2.5273506524294773	0.011492669237739847	1.939579092235005	0.0731379	0.0747093231736227	NA	NA	NA	3.0	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
EME2	2.512022924597967	0.012004129039885587	1.920669344719274	NA	0.859972189911465	0.0970982	0.217127	0.0506605	NA	8.0	3.0	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CC2D2B	2.5097722220582566	0.012080905965052657	1.9179004961064525	0.173516	0.448407556432294	0.112403	0.501427	0.21749	2.0	12.0	11.0	8.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LIG1	2.5077880015314906	0.012148953202028478	1.9154611408449227	NA	0.456855536372592	0.0382273	0.222954	0.326872	NA	5.0	3.0	2.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ACTN3	2.5045170556021996	0.012261869322951452	1.9114433165421318	0.278578	0.197991903192103	0.531367	0.0113858	0.941875	6.0	17.0	8.0	6.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ESPL1	2.503114864375856	0.01231055833366633	1.909722249608772	NA	0.0747195667284524	0.0797536	0.185734	0.881856	NA	3.0	2.0	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ALG8	2.4996076829164346	0.012433090701433619	1.905420898089797	0.437516	0.0058051910790419	NA	NA	NA	2.0	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SEMG2	2.4968460054577135	0.01253033585820241	1.9020372881910705	NA	0.0125303358582026	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CAPRIN2	-2.485538185498161	0.01293557086095638	1.8882144006318073	0.00769153	0.395457413684537	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
BCAS4	2.479474955558074	0.013157596984772592	1.8808234201101277	0.227021	0.366921174565869	0.123391	0.403758	0.289906	3.0	3.0	4.0	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
APLP2	2.477637990556979	0.0132255256632113	1.8785870574330357	NA	0.118831174187164	NA	NA	0.0518703	NA	3.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPATA22	2.4606889922420723	0.013867051521599161	1.8580158708678605	NA	0.0138670515215994	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANGPTL2	2.453102421008736	0.014163000624259082	1.8488447257067915	NA	0.109607092446974	NA	NA	0.0615873	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DPPA2	2.4516964448118213	0.014218455226792898	1.8471475852463906	NA	NA	0.118003	NA	0.0569072	NA	NA	5.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RECQL4	-2.446744128686098	0.014415313569841796	1.8411759061602115	0.2466	0.0666666107120231	0.65847	0.423162	0.216626	3.0	20.0	12.0	8.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SSR3	2.440108204271483	0.01468286326154683	1.833189245684481	NA	NA	NA	NA	0.014683	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
C1orf94	2.4289244493736555	0.015143687633969507	1.8197683570634404	NA	0.0315328432973661	0.341047	NA	0.269316	NA	6.0	5.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
INSM2	2.4280296432284727	0.015181102403204177	1.81869669021625	NA	0.436171330501913	NA	0.263738	0.0209326	NA	4.0	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RPL3L	-2.424125728431597	0.015345291764512634	1.8140248497858737	NA	0.046120106444151	NA	NA	0.151589	NA	6.0	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CASTOR3	2.421866539657074	0.015441020223269052	1.8113240082296755	0.015441	NA	NA	NA	NA	2.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
THEG	2.4055111980778325	0.016149856998152756	1.7918313188553625	0.242283	0.303983897397899	0.72478	0.0771003	0.288322	3.0	11.0	5.0	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FAAH2	2.4002642818744224	0.0163832386655956	1.7856002420405148	NA	NA	0.232546	NA	0.0277595	NA	NA	2.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
JAKMIP3	2.394371354539271	0.01664888273012936	1.7786149057264549	NA	0.0166488827301297	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPNS1	2.392360737415553	0.01674037970492698	1.776234695573084	NA	0.0167403797049271	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CHMP2A	2.3907492535548522	0.016814031771061458	1.7743281362941599	NA	NA	NA	NA	0.0168138	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR4C3	2.3860592813921375	0.017030005637680683	1.7687852082668054	NA	0.0170300056376808	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CDRT1	-2.381122988698493	0.017259948283648734	1.762960509904681	NA	0.0172599482836487	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NGDN	-2.3708490957742705	0.01774727536856058	1.75086831208644	0.0786022	0.110930988389757	NA	NA	NA	2.0	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
COL22A1	2.3674658919408604	0.01791037082491729	1.7468954222164	0.271443	0.0245533984262347	NA	NA	NA	3.0	29.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CCDC74B	2.3668135440379428	0.017941969383964668	1.7461298887363705	NA	0.241595930949055	0.438913	0.24143	0.105842	NA	8.0	3.0	2.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CST3	2.3624290462880504	0.01815561651855644	1.7409889989647525	NA	0.16407550835985	0.91828	0.215019	0.0280856	NA	2.0	2.0	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KAT8	2.3620590530570267	0.01817374700597984	1.7405555219900966	NA	0.0181737470059802	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRIM65	-2.3614879626413345	0.01820176282180819	1.7398865490088986	0.0706152	0.125594725259142	NA	NA	NA	2.0	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZSCAN25	2.358588059438194	0.0183446068294208	1.7364915918198784	0.437493	0.635566161878225	0.918088	0.0456779	0.000232348	3.0	3.0	2.0	2.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZDHHC18	2.355967103552595	0.01847455368005114	1.7334260447670917	NA	0.0184745536800514	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CMYA5	2.3536790330387793	0.018588653989430135	1.730752056496355	NA	0.0554334644759755	0.181343	0.0591975	0.0249744	NA	34.0	6.0	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CCR5	2.351491541029792	0.018698314765859113	1.7281975336169106	NA	0.0186983147658594	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RBL1	2.3483844251649844	0.018855049753841165	1.7245723172604739	0.680995	0.244680528448671	0.262794	0.0144355	0.350905	2.0	15.0	6.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DHRS9	-2.341154075931463	0.019224231715366698	1.716151007492408	0.080307	0.118291941743012	NA	NA	NA	2.0	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ENTPD8	-2.3379881326141683	0.019387863776294513	1.7124700403940605	0.052545	0.0838910667717844	0.503985	0.561692	0.754924	2.0	2.0	2.0	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PANX2	2.335026203362074	0.019542051911463246	1.7090298373910549	NA	NA	0.251684	NA	0.0310876	NA	NA	2.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DNM1	2.3343439234336447	0.019577720541317754	1.708237875043408	NA	0.019577720541318	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PI3	2.3322700481142644	0.01968648917177454	1.7058317277052177	NA	0.0196864891717744	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CHMP2B	2.3316362855267054	0.01971983325533835	1.705096761635812	0.0197201	NA	NA	NA	NA	2.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF215	2.3291739426973983	0.01984985273907389	1.7022427108074072	0.242828	0.0335028563835976	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	8.083254279505589	6.306094524904238e-16	15.200239523702823	0.013579	0.0664078248262314	6.66843e-06	0.00126106	1.52088e-09	15.0	19.0	35.0	26.0	87.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SEPT5-GP1BB	4.030623611488575	5.56290639510714e-05	4.254698247704411	0.71969	NA	0.444844	3.22584e-05	0.0054121	5.0	NA	37.0	17.0	98.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SEPTIN5	3.864776450574089	0.0001111909900536545	3.953930402758568	0.87292	NA	0.123177	0.000541387	0.0102099	6.0	NA	22.0	10.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
CFAP52	-3.7893940420141456	0.00015101520751876758	3.820979316223863	0.0152275	0.010622818696429	0.387442	0.619919	0.0330625	13.0	66.0	33.0	27.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
MET	-3.601034735985961	0.00031695322226163566	3.49900482867404	0.0249452	0.0496486096306934	0.61026	0.314015	0.000808668	25.0	109.0	60.0	50.0	192.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
H2BC21	3.5925756108418483	0.0003274256046808147	3.4848873617695677	0.00805997	NA	0.302604	0.825668	0.00102168	3.0	NA	4.0	4.0	14.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
IRX6	3.588104668013808	0.0003330905768476976	3.4774376533518554	0.126354	0.134920439441739	0.126482	0.499665	0.00516634	13.0	63.0	43.0	28.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
C11orf63	3.554628543098328	0.0003785134359892994	3.4219186998562585	NA	0.0003785134359892	NA	NA	NA	NA	78.0	NA	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
LOC101928123	3.510379837656434	0.00044746699910850116	3.3492389885794935	NA	NA	0.053319	0.0611553	0.0228794	NA	NA	5.0	2.0	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
MMP8	3.4904868706740935	0.0004821413026942664	3.3168256630329123	0.449807	0.0594437056813451	0.074169	0.000273212	0.794328	16.0	56.0	35.0	19.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
TRRAP	3.4891412430752387	0.00048457503063662	3.314638968110432	0.837184	0.0109669615330286	0.453757	0.00953145	0.0870498	33.0	190.0	121.0	94.0	384.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
TRMT12	3.47105119869741	0.0005184251431199108	3.285313943762776	0.0331734	0.664181946455621	0.0302281	0.17513	0.0940538	10.0	44.0	18.0	19.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
USP25	3.4408224833722927	0.000579948883376401	3.2366102834127037	0.779995	0.067634652464424	0.277528	0.01102	0.0500898	14.0	71.0	54.0	30.0	135.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
IPO4	-3.4375502596385954	0.0005870017708441926	3.2313605885876475	0.113028	0.861818051232968	0.131111	0.019719	0.0149113	28.0	135.0	66.0	48.0	209.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
BOLA1	3.4093279456054857	0.0006512314214647137	3.186264653205581	0.0881355	0.0013173145056984	0.0668723	0.742774	0.229499	5.0	15.0	9.0	6.0	28.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
NOP53	3.4021026337919373	0.0006686952020343285	3.174771792902225	0.0125628	NA	0.00595379	0.735497	0.05799	28.0	NA	49.0	37.0	134.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
EVX1-AS	3.3921454688050936	0.0006934761207422093	3.158968488892701	0.547258	NA	0.0263825	0.199177	0.00740682	15.0	NA	31.0	21.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
P2RY10	3.367263772576355	0.0007591803658954411	3.119655032263495	NA	NA	0.182124	0.27074	0.000682143	NA	NA	2.0	7.0	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ENDOU	-3.3639956012123267	0.000768227676478476	3.1145100508217616	0.00687814	0.272076016270057	0.14055	0.937166	0.0200072	15.0	42.0	25.0	21.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
GPER1	-3.3145944745246805	0.0009177616095743827	3.037270113016074	0.320191	0.329874223178001	0.0785234	0.117286	0.0342059	18.0	75.0	31.0	32.0	91.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ZNHIT6	3.302531618053778	0.0009581628518590884	3.0185606708243053	0.0135548	0.737218268004787	0.338801	0.0151821	0.231789	12.0	54.0	18.0	16.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
GNAT1	3.274822542028401	0.0010572836656487067	2.9758084773111775	0.241307	0.19424405310133	0.00926509	0.131319	0.458188	9.0	30.0	23.0	16.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
TREML1	3.266793782660145	0.0010877288238461463	2.9634793628973806	0.33677	0.376818351378811	0.884491	0.00443467	1.12918e-05	9.0	38.0	19.0	15.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ZNF567	3.264152492166787	0.0010979205573477468	2.959429083158869	0.3629	0.884563963989027	0.0387809	0.0990835	0.00482657	7.0	44.0	23.0	19.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
RNF114	3.2447924585482766	0.0011753625352584902	2.9298281565600375	0.750554	0.0002560120421331	0.127518	0.379046	0.130101	6.0	23.0	14.0	9.0	36.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
RBM26	3.228535332254399	0.0012442588743311442	2.905089253088016	0.71152	0.063822901041541	0.118342	0.0191472	0.275018	15.0	39.0	44.0	34.0	122.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
RIPOR2	3.226596912814585	0.00125271800814494	2.9021466794364357	0.0018959	NA	0.307673	0.0387336	0.794862	28.0	NA	47.0	37.0	151.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
CEP85L	3.2233068489504015	0.0012671972760301832	2.8971557693138714	0.0609427	0.92494584567359	0.0268913	0.024609	0.436075	17.0	61.0	43.0	31.0	132.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ZNF777	3.195883632812023	0.0013940332250409395	2.8557268752480627	0.760909	0.37754878560613	0.0254147	0.0158835	0.0546727	12.0	61.0	28.0	20.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SMIM19	3.1793650791167294	0.001475980641117474	2.830919338658636	0.106639	0.219584152583535	0.393948	0.14834	0.0488091	3.0	11.0	6.0	5.0	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
RAP1A	3.1673359796685543	0.0015384246618834385	2.8129237667089666	NA	0.204353424534249	0.0186766	0.682108	0.0212274	NA	9.0	9.0	4.0	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
LAT	3.1605303416070307	0.001574822019827766	2.802768521350164	0.380547	0.0006520259662626	0.268168	0.577861	0.0257144	14.0	25.0	25.0	16.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
RAMAC	3.0757091424141008	0.002100025914661192	2.6777753459685028	0.0443668	NA	0.25253	0.087535	0.197734	5.0	NA	8.0	6.0	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SYT17	3.06827750125541	0.0021529658817062113	2.6669628524357467	0.18451	0.0185334848423653	0.203367	0.201324	0.529161	15.0	54.0	27.0	26.0	83.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
OR4C13	3.0673905636651617	0.0021593651312010157	2.665673915767582	0.00555762	0.990676116717173	0.166708	0.0187503	0.733034	8.0	43.0	26.0	18.0	69.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
LOC102724084	3.062827437871466	0.0021925645538638885	2.6590476112006187	0.0835613	NA	0.178875	0.0561649	0.25375	5.0	NA	10.0	4.0	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
LEMD1-AS1	3.0612091220779476	0.0022044506917989885	2.656699610840427	0.17155	NA	0.047069	0.00183865	0.729634	2.0	NA	8.0	5.0	20.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
DSEL	3.0544399124226365	0.002254811780024639	2.646889704920533	0.0124232	0.0348876224806451	0.00202863	0.651404	0.67901	22.0	79.0	63.0	39.0	185.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
IGSF9	3.045262762005135	0.0023247710498172703	2.633619811245853	0.0189265	0.0630524234087645	0.328554	0.548057	0.304935	28.0	116.0	85.0	50.0	236.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
USP6NL	3.043954990015487	0.002334900710583826	2.631731582662057	0.951505	0.0020980959649848	0.0515838	0.352435	0.360266	19.0	70.0	48.0	42.0	156.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
DPRX	3.0429694040283084	0.0023425614942480444	2.6303089996879727	0.0908357	0.198298607134117	0.0888214	0.1476	0.49831	5.0	19.0	14.0	10.0	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ADAMTS18	-3.0120134175491655	0.0025952112620151826	2.5858272828278945	0.433699	0.684381537582754	0.0349698	0.0517407	0.135776	40.0	139.0	98.0	77.0	278.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
FAM214B	-3.006948381829168	0.0026388456731790562	2.578586007751363	0.0563723	0.254133424716612	0.427617	0.27392	0.0737971	20.0	53.0	35.0	25.0	96.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
TAAR6	2.9986508837605177	0.0027117784490458163	2.5667457949993886	0.0185719	0.0448172059326547	0.0382232	0.283654	0.423832	13.0	41.0	27.0	16.0	71.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
KIF21A	2.9952559978660056	0.002742145948714719	2.561909433924839	0.026823	0.58194273453805	0.011116	0.533504	0.440552	21.0	102.0	82.0	57.0	218.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
KCTD20	-2.994618397014693	0.0027478838690669282	2.561001625356715	0.00641836	0.0398424444410282	0.834295	0.521411	0.286958	9.0	36.0	27.0	19.0	58.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
DISC1	-2.9940451173612206	0.002753052309931628	2.5601855366274378	0.250725	0.531778954456478	0.0301479	0.0518037	0.419029	29.0	99.0	57.0	40.0	163.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
FAM163B	2.9845343380130216	0.00284010322006464	2.5466658757663856	0.187239	0.0428875769024872	0.806473	0.753534	0.00558737	4.0	24.0	16.0	15.0	50.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
FDFT1	-2.97762707972849	0.002904891925693507	2.53687002057074	0.801066	0.0708245128339068	0.0905448	0.170024	0.124796	13.0	75.0	57.0	33.0	160.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
C17orf64	2.9557721456948847	0.003118874073458568	2.506002159807175	0.246983	0.23914601492727	0.12996	0.815727	0.00276027	6.0	18.0	11.0	13.0	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
MRPL42	2.9552123340389445	0.0031245392720905445	2.5052140123487794	0.392062	0.16904349327989	0.508458	0.845824	0.000429589	7.0	14.0	14.0	8.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
CEP57	2.9491155550683072	0.003186847936511358	2.4966386588072775	0.5675	0.0983802836407291	0.00646939	0.6164	0.251805	12.0	32.0	23.0	16.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
