COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
PRB1	3.5437398584567084	0.00039449428571050106	1.03625	0.403605	0.0102435	NA	NA	NA	1.23595	0.648566	0.0566925	0.38216	0.229555	0.0959551	NA	NA	NA	12.0	NA	5.0	25.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZCCHC8	3.5375922830113664	0.00040379305212491897	0.27859	0.26136	0.286457	0.0989032	0.144507	0.493711	0.570453	0.292522	0.0511616	0.328247	0.108247	0.00242627	0.158602318796796	0.13470034921888	0.239017741947124	16.0	9.0	12.0	51.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCDC2C	3.43351287466645	0.0005958139070644045	0.287274	0.463292	0.535211	0.653973	0.164432	6.9745e-05	0.704367	0.486754	0.147877	0.274428	0.186122	0.14036	0.0657503239186211	0.414015607337912	0.873817608306816	12.0	9.0	12.0	42.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF777	3.428079960409422	0.0006078663916523162	0.64386	0.328806	0.0502092	0.389935	0.313676	0.213825	0.8325	0.348787	0.0169936	0.100415	0.146657	0.493536	0.463681731093043	0.33296271311708	0.163742730567261	25.0	7.0	12.0	72.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAP1A	3.4118027524867958	0.0006453479262786136	1.2308	0.523762	0.0187778	NA	NA	NA	NA	NA	NA	0.868323	0.340601	0.0107912	0.634778918531974	0.62842637265408	0.312443235681033	9.0	NA	NA	18.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEC14L5	3.362938811658641	0.0007711745481907448	0.0992175	0.26349	0.706507	0.372534	0.266824	0.162661	0.824878	0.302756	0.00643867	0.0909846	0.114159	0.425452	0.476062560255779	0.213915789244313	0.0260498945152062	52.0	14.0	27.0	154.0	56.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LSR	3.3525601013039834	0.0008006785515258495	0.631478	0.215837	0.00343661	0.312946	0.174118	0.0722847	0.481832	0.260358	0.0642193	-0.00165781	0.104081	0.987292	0.163447117651848	0.174104003374148	0.347838514214644	40.0	23.0	31.0	109.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HYDIN	-3.3268166307267597	0.0008784415803330726	-0.322794	0.147584	0.0287292	-0.206347	0.112447	0.0664961	-0.365712	0.190857	0.0553445	-0.120684	0.0582583	0.0383093	0.0572316447750268	0.100239235978839	0.568033178045452	136.0	46.0	96.0	375.0	161.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FDFT1	-3.320365505356904	0.0008989966404416782	-0.472992	0.230008	0.0397428	-0.204414	0.376958	0.587631	-0.692671	0.606064	0.25308	-0.181521	0.0915711	0.047446	-0.609704917680856	0.358506872937428	0.0890033814362032	44.0	11.0	32.0	122.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TAP1	3.28927275648723	0.0010044663115738395	-0.00598776	0.231024	0.979322	0.51023	0.174731	0.00349938	0.4719	0.243602	0.0527243	0.152319	0.0886084	0.0856124	0.130090780764205	0.161668137007446	0.42100556237562	24.0	12.0	17.0	80.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUP210	3.2853170350646628	0.0010186767876769938	0.416758	0.13336	0.00177768	0.0927019	0.113463	0.413915	0.189051	0.222341	0.395171	0.081754	0.0616579	0.184863	0.1465591679389	0.119357090860719	0.21948263458509	95.0	37.0	59.0	261.0	132.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TREML1	3.2851828658773066	0.001019162021998266	NA	NA	NA	NA	NA	NA	1.67123	1.00275	0.0955857	1.33232	0.315679	2.43766e-05	-0.0974109346514583	0.494389216589493	0.843801802094292	NA	NA	4.0	22.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRPL42	3.280447663244737	0.0010364249195826275	0.34233	0.665572	0.607015	NA	NA	NA	0.270125	0.793497	0.733538	0.949451	0.238973	7.09598e-05	0.984260546577692	0.567923940110054	0.0830805354961692	10.0	NA	7.0	27.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USF1	3.2775731368950902	0.0010470360192813763	0.930271	0.344553	0.00693522	0.142419	0.388978	0.714263	1.02492	0.510895	0.0448421	0.296404	0.19793	0.134258	0.353971818493771	0.466268810173789	0.447757891671353	14.0	5.0	11.0	47.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SORCS3	-3.2737742578887183	0.0010612135265856582	-0.0710567	0.252769	0.778623	-0.720921	0.279063	0.00978415	-0.258214	0.36078	0.47417	-0.217207	0.111905	0.0522585	-0.448286343194865	0.249158608995149	0.0719869391006683	59.0	24.0	43.0	162.0	71.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARSA	3.270821193396434	0.001072356896485962	0.506732	0.30353	0.0950256	0.50334	0.417212	0.227648	1.36125	0.371981	0.00025274	0.0805803	0.162314	0.61958	0.0701674847040074	0.248846680961461	0.777965940484301	25.0	9.0	19.0	76.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STAP2	3.2512524412782002	0.0011489778890466733	-0.279466	0.758191	0.71243	1.08744	0.6204	0.0796348	1.19224	0.452589	0.00843205	0.684627	0.221708	0.00201528	0.0642856952700301	0.392994458504219	0.870062467907324	10.0	5.0	16.0	53.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP1A3	3.235605953595211	0.001213848261820876	0.758702	0.377908	0.044682	0.420533	0.400906	0.294198	0.886477	0.456717	0.052261	0.0968291	0.162674	0.551687	0.594477780522689	0.361994037401647	0.100542168847295	18.0	7.0	14.0	63.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABI1	-3.221364426241372	0.0012758180764274119	-0.468107	0.309704	0.13067	-0.664007	0.429073	0.121734	-0.504512	0.356173	0.156635	-0.113018	0.109454	0.301807	-0.600933936777148	0.354503241212509	0.0900481635746836	24.0	7.0	22.0	78.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
