GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SIGLEC9	0.10373516763012036	0.9173795174656454	-0.252051	0.164775	0.1261	0.594067	0.363699	0.102385	76.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BAX	0.10368295624443985	0.9174209526941919	-0.0610557	0.177687	0.731137	0.223452	0.499561	0.654661	56.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FOXN2	0.10368003411694549	0.9174232717164724	-0.130368	0.213691	0.541809	0.485023	0.679535	0.475377	68.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TASOR2	0.10354281878976856	0.917532167619292	0.0471946	0.0715817	0.509696	-0.104859	0.188674	0.578369	389.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf162	0.10353450128592898	0.9175387685503655	0.0665595	0.217293	0.759367	-0.113211	0.558301	0.839308	20.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNAT3	-0.10346170939450905	0.9175965378384034	-0.155443	0.26334	0.555005	0.207343	0.425919	0.626391	54.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1QTNF6	0.10343898526987838	0.9176145723057478	-0.130713	0.189604	0.49057	0.345501	0.435777	0.427872	58.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PYROXD2	0.1033815650388214	0.9176601427112363	0.014258	0.138045	0.917737	3.16969e-05	0.328791	0.999923	121.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB6C	-0.10338107243699521	0.9176605336558871	-0.0314509	0.304223	0.917661	NA	NA	NA	35.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASAP3	-0.10293050637596543	0.9180181256968355	-0.0323439	0.0999289	0.746189	0.0582761	0.264005	0.825296	169.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UFSP1	-0.10276670305834305	0.918148132418447	-0.0127703	0.251958	0.959577	-0.0267745	0.514079	0.958463	32.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYBL2	-0.1026820345769277	0.9182153325974489	-0.240299	0.166794	0.149671	0.461836	0.345166	0.180893	110.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFI6	-0.10245057623716236	0.9183990407959677	-0.0457282	0.446344	0.918399	NA	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H1-3	0.10240708190130932	0.9184335626831549	-0.0598692	0.135089	0.657633	0.182823	0.335092	0.585348	113.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AP1S2	-0.10235726822217633	0.9184731004848838	-0.0793146	0.77488	0.918473	NA	NA	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEMA4C	-0.10231682800863445	0.918505198586419	0.0275319	0.109165	0.800882	-0.112697	0.317885	0.722948	145.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XGY2	-0.1022674158630523	0.9185444180468867	-9.69716	94.8216	0.918544	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CBR4	0.10209971036370358	0.9186775309105022	-0.00161736	0.16608	0.99223	0.0417777	0.373555	0.910952	45.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBA8	-0.10205942548505098	0.9187095065615113	-0.0604874	0.139394	0.664338	0.113606	0.342319	0.739985	110.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TLE3	0.1019600497983908	0.9187883854119309	0.0844501	0.1338	0.527931	-0.151895	0.287024	0.596661	122.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BABAM2-AS1	-0.10182498415647603	0.9188955942297216	-9.65644	94.8337	0.918896	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIK3IP1-DT	-0.10179070797393339	0.9189228013021433	-9.65322	94.834	0.918923	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RGPD6	-0.10172335610472166	0.9189762628175336	-9.64608	94.8266	0.918976	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACVR2B-AS1	-0.1016800634439877	0.9190106271833816	-9.64169	94.8238	0.919011	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBE2A	-0.1016666192086749	0.9190212988294708	-9.6401	94.8207	0.919021	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTF1A	0.1014662562305616	0.919180342908	-0.144716	0.164135	0.377946	0.380541	0.387061	0.325531	61.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LGALS7B	-0.1012261622061847	0.9193709289454517	-9.5954	94.7917	0.919371	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PKN2-AS1	-0.10118038740920098	0.91940726539115	-9.59441	94.8248	0.919407	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR1287	-0.1010792099368764	0.9194875815759992	-9.58052	94.7823	0.919488	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATC1L	0.10098532202360078	0.9195621119350508	-0.111771	0.189949	0.556246	0.257467	0.373459	0.490563	85.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C11orf68	-0.10094358884610896	0.9195952409065827	-0.027686	0.274272	0.919595	NA	NA	NA	52.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5L2	-0.10086928070063383	0.9196542291504815	0.113028	0.182824	0.536422	-0.28649	0.398399	0.472077	50.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASB12	-0.10076228102958361	0.9197391697766039	-0.0169858	0.168573	0.91974	NA	NA	NA	61.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSKS	-0.1007214300585958	0.9197715991557975	-0.111536	0.125515	0.374204	0.17029	0.21613	0.430751	120.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LTBP3	0.10071899999593104	0.9197735282554861	-0.0057971	0.0939424	0.950794	0.0411942	0.253615	0.870969	205.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRSF3	-0.10071744424067233	0.919774763288488	-9.5503	94.8227	0.919775	NA	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMOC2	-0.1007052078241617	0.9197844771484452	0.0493681	0.140623	0.725537	-0.159322	0.35266	0.651433	98.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS33B	0.1006864636871012	0.9197993571753138	-0.0120843	0.145866	0.933974	0.056028	0.305277	0.854381	112.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GFI1	0.10058475726130589	0.9198800972765087	-0.112169	0.222495	0.614162	0.332429	0.549718	0.545361	67.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BLVRB	0.10058251047221423	0.9198818809094101	0.156459	0.144396	0.27857	-0.374693	0.381189	0.325627	60.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARMC12	0.10022660779036599	0.9201644224065331	-0.00573872	0.133766	0.96578	0.0530944	0.370958	0.886189	76.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJC3	-0.10022475399612485	0.9201658941099747	0.118534	0.159086	0.456214	-0.289372	0.342323	0.397933	54.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2AC21	-0.10019735771362115	0.9201876436987095	-0.063411	0.632861	0.920188	NA	NA	NA	11.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNS1	-0.1001183312456495	0.9202503822231699	-0.0469789	0.0774584	0.54418	0.0879634	0.173708	0.612586	366.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LHCGR	-0.1000877688592165	0.9202746456073077	0.0600999	0.13071	0.645663	-0.216456	0.386609	0.57556	117.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FSTL4	-0.09999317093405188	0.9203497470780432	-0.016801	0.0981123	0.864033	0.0179433	0.251838	0.943199	171.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR156	0.09997671354964138	0.9203628126990486	-0.038666	0.11673	0.740461	0.0969451	0.224816	0.666308	129.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRTAP5-8	0.09965954883767622	0.9206146159540822	0.0347468	0.348655	0.920615	NA	NA	NA	25.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CATSPERG	0.09960549200772434	0.9206575335209992	0.0126241	0.0931092	0.89215	-0.00737059	0.204862	0.9713	217.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASB16-AS1	-0.09957007180051436	0.9206856549607697	0.116943	0.180458	0.516962	-0.255055	0.341163	0.454698	71.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPATCH1	-0.09952817929065574	0.9207189151339863	0.0246201	0.103797	0.812506	-0.0823604	0.244594	0.736325	185.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OAZ1	-0.09950518730746716	0.9207371694666916	0.11959	0.16407	0.466067	-0.276025	0.333202	0.407444	85.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM89B	-0.0994221952304376	0.9208030608237081	-0.0232465	0.233816	0.920803	NA	NA	NA	36.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD7	0.09942135191111778	0.9208037303778152	0.045015	0.161275	0.780153	-0.0688226	0.38299	0.857389	70.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10AG1	-0.09937089730993254	0.9208437889544181	-0.00340724	0.165957	0.98362	-0.0317015	0.402099	0.93716	57.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BEX5	0.09927689448495507	0.9209184233049118	0.0636213	0.640847	0.920918	NA	NA	NA	14.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCNX3	-0.09924758630255226	0.9209416929305878	-0.063407	0.0685621	0.355065	0.144382	0.174889	0.409053	368.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB40A	-0.09922240189150994	0.92096168848659	-0.0292079	0.294368	0.920961	NA	NA	NA	38.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TPBGL	-0.09912478130115387	0.9210391963492011	-0.0519481	0.142883	0.716178	0.116621	0.441001	0.791436	98.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIDEAS	0.0991023563233609	0.9210570012245399	-0.00524133	0.111068	0.962362	0.0448542	0.306606	0.883691	198.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVA1B	0.09899423877929533	0.9211428444240436	-0.0163248	0.293156	0.955592	0.146864	0.949466	0.877073	29.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OCIAD2	0.0989169667739962	0.9212041974366324	0.0909413	0.231075	0.693908	-0.173421	0.588585	0.768268	26.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPL19	-0.09889890381942737	0.9212185392658783	-0.0442626	0.447554	0.921218	NA	NA	NA	23.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMPRSS11E	-0.0986876508422112	0.9213862741981275	0.179599	0.18937	0.342924	-0.508422	0.485557	0.295058	76.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM35A	0.09863775524534449	0.9214258918289705	0.0632124	0.640854	0.921426	NA	NA	NA	10.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPRC5D-AS1	-0.0986083341489633	0.9214492525815925	0.049313	0.119598	0.680103	-0.159992	0.313138	0.6094	115.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNPTG	0.09855512372616348	0.921491502556633	-0.0502028	0.152175	0.741473	0.14374	0.335483	0.668318	99.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERAP2	-0.09854814737653239	0.9214970419125826	-0.0403227	0.104174	0.698704	0.0638333	0.221242	0.772947	156.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FASTK	-0.09854414613601925	0.9215002189763198	-0.330934	0.199378	0.0969493	0.678275	0.434433	0.118456	78.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMPRSS4	-0.0984664725902179	0.9215618935489277	0.102881	0.133032	0.439311	-0.328451	0.376741	0.383305	92.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NT5DC1	-0.09846125569715475	0.921566035898296	-0.0178499	0.0984982	0.856195	0.0222006	0.268255	0.934043	185.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C4orf45	-0.09831903743323284	0.9216789617341588	-0.103393	0.232512	0.656552	0.137862	0.398032	0.729073	30.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC26A5	-0.09828125393712545	0.92170896330028	0.00355981	0.147391	0.980731	-0.0500449	0.408752	0.902556	126.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTXN1	0.09827815595771765	0.9217114232214192	0.0443947	0.451725	0.921712	NA	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAP2K4	-0.09820776195771189	0.9217673191106753	-0.00901142	0.274844	0.973844	-0.0413388	0.631895	0.947839	48.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL6A2	-0.0980580079997278	0.9218862315338101	-0.0265767	0.0685098	0.698072	0.0438242	0.151187	0.771917	378.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAMD12	0.09784642392191922	0.9220542432603338	-0.160864	0.263377	0.541349	0.518058	0.731079	0.47856	34.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LTV1	-0.09774916340316642	0.9221314757007472	-0.222475	0.163286	0.173044	0.639684	0.505784	0.205966	78.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL2RB	-0.09774342144186399	0.9221360352889854	-0.0949711	0.128194	0.458792	0.180796	0.281134	0.520161	105.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADIPOR1	0.09759744715146101	0.9222519517076537	0.0268839	0.275457	0.922252	NA	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH24	0.09758227857146212	0.9222639969883502	0.021723	0.118652	0.854734	-0.0231274	0.270498	0.931864	154.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCA5	-0.09757628015250319	0.9222687603026962	-0.0525142	0.102325	0.607803	0.108561	0.261194	0.67768	239.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRL4	0.09747511327844771	0.9223490968287928	0.0113265	0.122083	0.926081	0.00163497	0.348009	0.996252	119.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HYOU1	0.09746416041419637	0.9223577945362462	-0.110829	0.122364	0.365077	0.303824	0.302856	0.315765	136.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBXN11	0.09733526288651514	0.9224601532069151	0.0204805	0.11799	0.862198	-0.0211906	0.277935	0.939226	103.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBB4B	0.09730672171687225	0.9224828181767468	0.0538293	0.553192	0.922483	NA	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UQCRHL	-0.09705310277790366	0.9226842235334527	0.00355218	0.245665	0.988463	-0.0615072	0.551572	0.91121	17.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX6	0.09695159028076178	0.9227648386219963	0.0239166	0.246686	0.922765	NA	NA	NA	22.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
YARS2	-0.09689649894329413	0.9228085891639866	-0.0570304	0.177686	0.74824	0.08732	0.389708	0.822707	85.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC105373064	0.09677158521632223	0.9229077897126988	0.104454	0.169514	0.537767	-0.345155	0.664494	0.603464	74.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DRC7	-0.096749510034806	0.9229253208980434	-0.0309354	0.0991861	0.755122	0.0459227	0.213452	0.829656	206.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNER	0.09657875155117335	0.9230609314041005	0.0494177	0.144184	0.731793	-0.0821592	0.333761	0.805557	118.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USP11	0.09653320606852206	0.9230971024356173	0.0192159	0.19906	0.923097	NA	NA	NA	62.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC81	-0.09620182097613184	0.9233602845951534	-0.0554144	0.149308	0.710532	0.0858502	0.312251	0.783363	125.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TFIP11	0.0961883696007777	0.9233709676973244	-0.129456	0.12612	0.304677	0.3562	0.317288	0.26159	140.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHD	-0.09611574278671041	0.9234286482590506	-0.0397224	0.182913	0.828079	0.0500852	0.413757	0.903652	76.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
